  -7.9751400e+00   6.3745600e-02
  -7.8693400e+00   1.4773180e-01
  -7.6801800e+00   2.3027800e-01
  -7.4096000e+00   3.1039400e-01
  -7.0604800e+00   3.8722200e-01
  -6.6365200e+00   4.5994600e-01
  -6.1422200e+00   5.2779400e-01
  -5.5828000e+00   5.9004800e-01
  -4.9642000e+00   6.4604800e-01
  -4.2930000e+00   6.9519800e-01
  -3.5762800e+00   7.3698000e-01
  -2.8216400e+00   7.7095000e-01
  -2.0371000e+00   7.9674800e-01
  -1.2309600e+00   8.1410000e-01
  -4.1177400e-01   8.2282200e-01
   4.1177400e-01   8.2282200e-01
   1.2309600e+00   8.1410000e-01
   2.0371000e+00   7.9674800e-01
   2.8216400e+00   7.7095000e-01
   3.5762800e+00   7.3698000e-01
   4.2930000e+00   6.9519800e-01
   4.9642000e+00   6.4604800e-01
   5.5828000e+00   5.9004800e-01
   6.1422200e+00   5.2779400e-01
   6.6365200e+00   4.5994600e-01
   7.0604800e+00   3.8722200e-01
   7.4096000e+00   3.1039400e-01
   7.6801800e+00   2.3027800e-01
   7.8693400e+00   1.4773180e-01
   7.9751400e+00   6.3745600e-02
