   5.0000000e-03   1.0000000e-02
   1.5000000e-02   1.0000000e-02
   2.5000000e-02   1.0000000e-02
   3.5000000e-02   1.0000000e-02
   4.5000000e-02   1.0000000e-02
   5.5000000e-02   1.0000000e-02
   6.5000000e-02   1.0000000e-02
   7.5000000e-02   1.0000000e-02
   8.5000000e-02   1.0000000e-02
   9.5000000e-02   1.0000000e-02
   1.0500000e-01   1.0000000e-02
   1.1500000e-01   1.0000000e-02
   1.2500000e-01   1.0000000e-02
   1.3500000e-01   1.0000000e-02
   1.4500000e-01   1.0000000e-02
   1.5500000e-01   1.0000000e-02
   1.6500000e-01   1.0000000e-02
   1.7500000e-01   1.0000000e-02
   1.8500000e-01   1.0000000e-02
   1.9500000e-01   1.0000000e-02
   2.0500000e-01   1.0000000e-02
   2.1500000e-01   1.0000000e-02
   2.2500000e-01   1.0000000e-02
   2.3500000e-01   1.0000000e-02
   2.4500000e-01   1.0000000e-02
   2.5500000e-01   1.0000000e-02
   2.6500000e-01   1.0000000e-02
   2.7500000e-01   1.0000000e-02
   2.8500000e-01   1.0000000e-02
   2.9500000e-01   1.0000000e-02
   3.0500000e-01   1.0000000e-02
   3.1500000e-01   1.0000000e-02
   3.2500000e-01   1.0000000e-02
   3.3500000e-01   1.0000000e-02
   3.4500000e-01   1.0000000e-02
   3.5500000e-01   1.0000000e-02
   3.6500000e-01   1.0000000e-02
   3.7500000e-01   1.0000000e-02
   3.8500000e-01   1.0000000e-02
   3.9500000e-01   1.0000000e-02
   4.0500000e-01   1.0000000e-02
   4.1500000e-01   1.0000000e-02
   4.2500000e-01   1.0000000e-02
   4.3500000e-01   1.0000000e-02
   4.4500000e-01   1.0000000e-02
   4.5500000e-01   1.0000000e-02
   4.6500000e-01   1.0000000e-02
   4.7500000e-01   1.0000000e-02
   4.8500000e-01   1.0000000e-02
   4.9500000e-01   1.0000000e-02
   5.0500000e-01   1.0000000e-02
   5.1500000e-01   1.0000000e-02
   5.2500000e-01   1.0000000e-02
   5.3500000e-01   1.0000000e-02
   5.4500000e-01   1.0000000e-02
   5.5500000e-01   1.0000000e-02
   5.6500000e-01   1.0000000e-02
   5.7500000e-01   1.0000000e-02
   5.8500000e-01   1.0000000e-02
   5.9500000e-01   1.0000000e-02
   6.0500000e-01   1.0000000e-02
   6.1500000e-01   1.0000000e-02
   6.2500000e-01   1.0000000e-02
   6.3500000e-01   1.0000000e-02
   6.4500000e-01   1.0000000e-02
   6.5500000e-01   1.0000000e-02
   6.6500000e-01   1.0000000e-02
   6.7500000e-01   1.0000000e-02
   6.8500000e-01   1.0000000e-02
   6.9500000e-01   1.0000000e-02
   7.0500000e-01   1.0000000e-02
   7.1500000e-01   1.0000000e-02
   7.2500000e-01   1.0000000e-02
   7.3500000e-01   1.0000000e-02
   7.4500000e-01   1.0000000e-02
   7.5500000e-01   1.0000000e-02
   7.6500000e-01   1.0000000e-02
   7.7500000e-01   1.0000000e-02
   7.8500000e-01   1.0000000e-02
   7.9500000e-01   1.0000000e-02
   8.0500000e-01   1.0000000e-02
   8.1500000e-01   1.0000000e-02
   8.2500000e-01   1.0000000e-02
   8.3500000e-01   1.0000000e-02
   8.4500000e-01   1.0000000e-02
   8.5500000e-01   1.0000000e-02
   8.6500000e-01   1.0000000e-02
   8.7500000e-01   1.0000000e-02
   8.8500000e-01   1.0000000e-02
   8.9500000e-01   1.0000000e-02
   9.0500000e-01   1.0000000e-02
   9.1500000e-01   1.0000000e-02
   9.2500000e-01   1.0000000e-02
   9.3500000e-01   1.0000000e-02
   9.4500000e-01   1.0000000e-02
   9.5500000e-01   1.0000000e-02
   9.6500000e-01   1.0000000e-02
   9.7500000e-01   1.0000000e-02
   9.8500000e-01   1.0000000e-02
   9.9500000e-01   1.0000000e-02
   1.0050000e+00   1.0000000e-02
   1.0150000e+00   1.0000000e-02
   1.0250000e+00   1.0000000e-02
   1.0350000e+00   1.0000000e-02
   1.0450000e+00   1.0000000e-02
   1.0550000e+00   1.0000000e-02
   1.0650000e+00   1.0000000e-02
   1.0750000e+00   1.0000000e-02
   1.0850000e+00   1.0000000e-02
   1.0950000e+00   1.0000000e-02
   1.1050000e+00   1.0000000e-02
   1.1150000e+00   1.0000000e-02
   1.1250000e+00   1.0000000e-02
   1.1350000e+00   1.0000000e-02
   1.1450000e+00   1.0000000e-02
   1.1550000e+00   1.0000000e-02
   1.1650000e+00   1.0000000e-02
   1.1750000e+00   1.0000000e-02
   1.1850000e+00   1.0000000e-02
   1.1950000e+00   1.0000000e-02
   1.2050000e+00   1.0000000e-02
   1.2150000e+00   1.0000000e-02
   1.2250000e+00   1.0000000e-02
   1.2350000e+00   1.0000000e-02
   1.2450000e+00   1.0000000e-02
   1.2550000e+00   1.0000000e-02
   1.2650000e+00   1.0000000e-02
   1.2750000e+00   1.0000000e-02
   1.2850000e+00   1.0000000e-02
   1.2950000e+00   1.0000000e-02
   1.3050000e+00   1.0000000e-02
   1.3150000e+00   1.0000000e-02
   1.3250000e+00   1.0000000e-02
   1.3350000e+00   1.0000000e-02
   1.3450000e+00   1.0000000e-02
   1.3550000e+00   1.0000000e-02
   1.3650000e+00   1.0000000e-02
   1.3750000e+00   1.0000000e-02
   1.3850000e+00   1.0000000e-02
   1.3950000e+00   1.0000000e-02
   1.4050000e+00   1.0000000e-02
   1.4150000e+00   1.0000000e-02
   1.4250000e+00   1.0000000e-02
   1.4350000e+00   1.0000000e-02
   1.4450000e+00   1.0000000e-02
   1.4550000e+00   1.0000000e-02
   1.4650000e+00   1.0000000e-02
   1.4750000e+00   1.0000000e-02
   1.4850000e+00   1.0000000e-02
   1.4950000e+00   1.0000000e-02
   1.5050000e+00   1.0000000e-02
   1.5150000e+00   1.0000000e-02
   1.5250000e+00   1.0000000e-02
   1.5350000e+00   1.0000000e-02
   1.5450000e+00   1.0000000e-02
   1.5550000e+00   1.0000000e-02
   1.5650000e+00   1.0000000e-02
   1.5750000e+00   1.0000000e-02
   1.5850000e+00   1.0000000e-02
   1.5950000e+00   1.0000000e-02
   1.6050000e+00   1.0000000e-02
   1.6150000e+00   1.0000000e-02
   1.6250000e+00   1.0000000e-02
   1.6350000e+00   1.0000000e-02
   1.6450000e+00   1.0000000e-02
   1.6550000e+00   1.0000000e-02
   1.6650000e+00   1.0000000e-02
   1.6750000e+00   1.0000000e-02
   1.6850000e+00   1.0000000e-02
   1.6950000e+00   1.0000000e-02
   1.7050000e+00   1.0000000e-02
   1.7150000e+00   1.0000000e-02
   1.7250000e+00   1.0000000e-02
   1.7350000e+00   1.0000000e-02
   1.7450000e+00   1.0000000e-02
   1.7550000e+00   1.0000000e-02
   1.7650000e+00   1.0000000e-02
   1.7750000e+00   1.0000000e-02
   1.7850000e+00   1.0000000e-02
   1.7950000e+00   1.0000000e-02
   1.8050000e+00   1.0000000e-02
   1.8150000e+00   1.0000000e-02
   1.8250000e+00   1.0000000e-02
   1.8350000e+00   1.0000000e-02
   1.8450000e+00   1.0000000e-02
   1.8550000e+00   1.0000000e-02
   1.8650000e+00   1.0000000e-02
   1.8750000e+00   1.0000000e-02
   1.8850000e+00   1.0000000e-02
   1.8950000e+00   1.0000000e-02
   1.9050000e+00   1.0000000e-02
   1.9150000e+00   1.0000000e-02
   1.9250000e+00   1.0000000e-02
   1.9350000e+00   1.0000000e-02
   1.9450000e+00   1.0000000e-02
   1.9550000e+00   1.0000000e-02
   1.9650000e+00   1.0000000e-02
   1.9750000e+00   1.0000000e-02
   1.9850000e+00   1.0000000e-02
   1.9950000e+00   1.0000000e-02
   2.0050000e+00   1.0000000e-02
   2.0150000e+00   1.0000000e-02
   2.0250000e+00   1.0000000e-02
   2.0350000e+00   1.0000000e-02
   2.0450000e+00   1.0000000e-02
   2.0550000e+00   1.0000000e-02
   2.0650000e+00   1.0000000e-02
   2.0750000e+00   1.0000000e-02
   2.0850000e+00   1.0000000e-02
   2.0950000e+00   1.0000000e-02
   2.1050000e+00   1.0000000e-02
   2.1150000e+00   1.0000000e-02
   2.1250000e+00   1.0000000e-02
   2.1350000e+00   1.0000000e-02
   2.1450000e+00   1.0000000e-02
   2.1550000e+00   1.0000000e-02
   2.1650000e+00   1.0000000e-02
   2.1750000e+00   1.0000000e-02
   2.1850000e+00   1.0000000e-02
   2.1950000e+00   1.0000000e-02
   2.2050000e+00   1.0000000e-02
   2.2150000e+00   1.0000000e-02
   2.2250000e+00   1.0000000e-02
   2.2350000e+00   1.0000000e-02
   2.2450000e+00   1.0000000e-02
   2.2550000e+00   1.0000000e-02
   2.2650000e+00   1.0000000e-02
   2.2750000e+00   1.0000000e-02
   2.2850000e+00   1.0000000e-02
   2.2950000e+00   1.0000000e-02
   2.3050000e+00   1.0000000e-02
   2.3150000e+00   1.0000000e-02
   2.3250000e+00   1.0000000e-02
   2.3350000e+00   1.0000000e-02
   2.3450000e+00   1.0000000e-02
   2.3550000e+00   1.0000000e-02
   2.3650000e+00   1.0000000e-02
   2.3750000e+00   1.0000000e-02
   2.3850000e+00   1.0000000e-02
   2.3950000e+00   1.0000000e-02
   2.4050000e+00   1.0000000e-02
   2.4150000e+00   1.0000000e-02
   2.4250000e+00   1.0000000e-02
   2.4350000e+00   1.0000000e-02
   2.4450000e+00   1.0000000e-02
   2.4550000e+00   1.0000000e-02
   2.4650000e+00   1.0000000e-02
   2.4750000e+00   1.0000000e-02
   2.4850000e+00   1.0000000e-02
   2.4950000e+00   1.0000000e-02
   2.5050000e+00   1.0000000e-02
   2.5150000e+00   1.0000000e-02
   2.5250000e+00   1.0000000e-02
   2.5350000e+00   1.0000000e-02
   2.5450000e+00   1.0000000e-02
