      0.16517210E-01     -0.66667327E+00      0.66687786E+00      0.63868933E+06
      0.81679176E+00      0.65724786E-01      0.81943183E+00      0.63868933E+06
     -0.35442785E-01      0.53131544E+00      0.53249628E+00      0.63868933E+06
     -0.48800373E+00     -0.76014959E-01      0.49388857E+00      0.63868933E+06
      0.17124166E-01     -0.27832506E+00      0.27885135E+00      0.63868933E+06
      0.21380110E+00      0.45377155E-01      0.21856349E+00      0.63868933E+06
      0.21341426E-02      0.94779140E-01      0.94803164E-01      0.63868933E+06
     -0.52655513E-01     -0.11495753E-01      0.53895782E-01      0.63868933E+06
     -0.17269897E-02     -0.18633670E-01      0.18713528E-01      0.63868933E+06
