 -1.2733463531990458e-01   -7.3105249854931087e-01    4.9834347223458719e-01    1.1835808892112394e+00    7.7580000000000005e-01    1.1000000000000001e+00   -4.6495947199999996e+00    7.1375150581577618e-01    2.6287527864092293e+00
 -5.6699284835398434e-01   -1.2971808316463529e-01    2.8486844607508726e+00    3.0091820264164748e+00    7.7580000000000005e-01   -8.5474364000000003e-01   -2.0871767200000000e+00    4.2259685501920492e+00    4.4011796235568807e+00
 -2.3088891279697071e-02    1.5935938763919153e+00    1.7917569406694895e+00    2.5203835252222277e+00    7.7580000000000005e-01    9.0000000000000002e-01    1.5652603500000000e+00    1.1348719333970845e+00    1.6735693308651531e+00
  1.9094449244398745e-01   -1.7927480568213286e-01    9.4546117227656690e-01    1.2507444676790054e+00    7.7580000000000005e-01    1.2859574499999999e+00   -3.5011672800000002e+00    3.0462137131088678e+00    4.6747536006545323e+00
 -1.1275373426855959e+00   -1.0386550488196174e-01    2.1997007684366174e+00    2.5928126837308407e+00    7.7580000000000005e-01   -4.8157817000000003e-01   -4.0694444699999996e+00    2.0963401535416275e+00    2.5376252755974305e+00
 -3.4875676839719366e-01   -7.7860570768536294e-02   -1.2588786011669739e+00    1.5212937009201650e+00    7.7580000000000005e-01    8.4209690000000004e-02   -3.8756700799999999e+00   -9.7642270608901800e+00    1.0139193448865647e+01
 -3.7970654918207897e-01   -3.9206215087995161e-01   -4.1517462531546192e+00    4.2587266153426420e+00    7.7580000000000005e-01   -5.1629733000000000e-01   -2.9999999999999999e-01   -5.7987848269602953e+00    5.9972331511610379e+00
 -3.2112061777545844e-02   -7.6287672694581476e-01   -6.7978004242260762e-02    1.0906414324093530e+00    7.7580000000000005e-01    1.3000000000000000e+00   -4.7338329500000000e+00   -3.2434387306784457e-01    2.1545530738407557e+00
  5.3956392481701498e-01    4.7911993061822783e-01    3.8191911353472716e+00    3.9634292860091169e+00    7.7580000000000005e-01    2.5021753800000002e+00   -1.8987823300000000e+00    1.0785365566879388e+01    1.1057162275323066e+01
  1.3549226944478515e-01   -1.3835483181691469e-01    2.9539375315851019e-01    8.5242203395469307e-01    7.7580000000000005e-01    2.6649367100000001e+00   -3.8826345600000001e+00    5.0772020307133181e-01    1.6120421224666539e+00
  2.7716775633544528e-02   -1.0127918798157113e-02   -8.2452577869652588e-01    1.1325101298115681e+00    7.7580000000000005e-01   -1.2555458999999999e-01    2.9999999999999999e-01   -6.5089590612360859e-01    2.2272326956581061e+00
  6.2862540051829674e-02   -3.4365104269065708e-02    3.8936599204676225e+00    3.9708419605405005e+00    7.7580000000000005e-01    1.7569398400000000e+00   -4.9813809300000003e+00    3.1296193985721579e+00    3.2648763498667384e+00
 -4.0665903602325143e-01   -2.8742116390627065e-01    2.4477041004657377e-01    9.5381376100104742e-01    7.7580000000000005e-01   -4.2210175000000000e-01    1.0000000000000001e-01    7.9773653233451802e-01    2.0774037334907005e+00
  4.5294731944179906e-01   -6.6140413409215990e-02   -7.1330977385070160e-01    1.1490049181558764e+00    7.7580000000000005e-01    2.9283314599999999e+00   -3.7148264499999999e+00   -5.8158897500025297e-01    1.1828549090407685e+00
  3.2263389899637512e-01   -8.0326983854044007e-03   -1.3214222262000752e+00    1.5659436442351673e+00    7.7580000000000005e-01    2.4408868500000001e+00   -1.0000000000000001e-01   -3.3964622582388619e+00    3.6852212785178899e+00
  4.6893348952409120e-01    2.1999852294372313e-01    1.8911396375520297e+00    2.1086898151257532e+00    7.7580000000000005e-01    2.4195878300000002e+00   -1.0507380200000001e+00    8.9978116733408005e+00    9.2700331665484335e+00
 -7.9006258569551624e-01   -5.4893454265970820e-01   -1.0108178371582501e+00    1.5966046352676639e+00    7.7580000000000005e-01    4.5247132000000001e-01   -4.3626396200000004e+00   -8.8381912743532565e-01    2.4919944321808867e+00
 -7.5197407159521590e-01   -5.6741531824992053e-01    4.7815544605602947e+00    4.9348306806860354e+00    7.7580000000000005e-01   -2.9887248999999999e-01   -9.0000000000000002e-01    3.3140621631829528e+00    3.6932246102073005e+00
  5.7412173846066117e-02    2.1386183325290148e-01   -4.0454242288376996e-01    9.0252604025628747e-01    7.7580000000000005e-01    2.3744918600000000e+00   -8.9502042999999998e-01   -2.7432323015513421e-01    1.2602195184184171e+00
