          0.58000000          0.63000000         -0.77971030         -0.17884566          0.79995870         54.00000000          0.05000000
          0.58000000          0.63000000         -0.92758175          0.10000000          0.93295654         54.00000000          0.05000000
          0.58000000          0.63000000         -0.86613532         -0.07884566          0.86971664         54.00000000          0.05000000
          0.58000000          0.63000000          2.73008494          0.10000000          2.73191577         54.00000000          0.05000000
          0.58000000          0.63000000          2.72615689         -0.10000000          2.72799036         54.00000000          0.05000000
          0.58000000          0.63000000         -0.77221921          0.36612045          0.85461494         54.00000000          0.05000000
          0.58000000          0.63000000         -0.75174241         -0.30000000          0.80939277         54.00000000          0.05000000
          0.58000000          0.63000000         -0.86144643          0.26612045          0.90161524         54.00000000          0.05000000
          0.58000000          0.63000000          2.57197565         -0.36517553          2.59777057         54.00000000          0.05000000
          0.58000000          0.63000000          2.73044633          0.30000000          2.74687771         54.00000000          0.05000000
          0.58000000          0.63000000          2.66104828         -0.26517553          2.67422812         54.00000000          0.05000000
          0.58000000          0.63000000         -0.74429255          0.50000000          0.89664453         54.00000000          0.05000000
          0.58000000          0.63000000         -0.73257614         -0.50000000          0.88694295         54.00000000          0.05000000
          0.58000000          0.63000000          2.53098100         -0.50000000          2.57989628         54.00000000          0.05000000
          0.58000000          0.63000000          2.72699602          0.50000000          2.77245510         54.00000000          0.05000000
          0.58000000          0.63000000         -0.57164443         -0.76502498          0.95500816         54.00000000          0.05000000
          0.58000000          0.63000000         -0.73267315          0.70000000          1.01331631         54.00000000          0.05000000
          0.58000000          0.63000000         -0.66054402         -0.66502498          0.93732419         54.00000000          0.05000000
          0.58000000          0.63000000          2.38349173         -0.75900535          2.50142399         54.00000000          0.05000000
          0.58000000          0.63000000          2.57180902          0.76590419          2.68343267         54.00000000          0.05000000
          0.58000000          0.63000000          2.45900535         -0.65900535          2.54577991         54.00000000          0.05000000
          0.58000000          0.63000000          2.66152601          0.66590419          2.74356504         54.00000000          0.05000000
          0.58000000          0.63000000         -0.37907859         -0.97884647          1.04968614         54.00000000          0.05000000
          0.58000000          0.63000000         -0.56061181          0.96059981          1.11222192         54.00000000          0.05000000
          0.58000000          0.63000000         -0.47164443         -0.87884647          0.99740643         54.00000000          0.05000000
          0.58000000          0.63000000         -0.66059981          0.86059981          1.08490743         54.00000000          0.05000000
          0.58000000          0.63000000          2.38349173         -0.83873197          2.52675764         54.00000000          0.05000000
          0.58000000          0.63000000          2.53267840          0.90000000          2.68783554         54.00000000          0.05000000
          0.58000000          0.63000000          2.46126803         -0.93873197          2.63420918         54.00000000          0.05000000
          0.58000000          0.63000000         -0.18939505         -1.17651172          1.19165864         54.00000000          0.05000000
          0.58000000          0.63000000         -0.35954572          1.16061181          1.21502794         54.00000000          0.05000000
          0.58000000          0.63000000         -0.27907859         -1.07651172          1.11209817         54.00000000          0.05000000
          0.58000000          0.63000000         -0.46061181          1.06061181          1.15631339         54.00000000          0.05000000
          0.58000000          0.63000000          2.36155495          1.16086938          2.63145577         54.00000000          0.05000000
          0.58000000          0.63000000          2.46086938          1.06086938          2.67979886         54.00000000          0.05000000
          0.58000000          0.63000000          2.52571825         -1.10000000          2.75485983         54.00000000          0.05000000
          0.58000000          0.63000000          0.03501534          1.37265982          1.37310635         54.00000000          0.05000000
          0.58000000          0.63000000         -0.10000000          1.33220554          1.33595344         54.00000000          0.05000000
          0.58000000          0.63000000         -0.18939505         -1.22540918          1.23995893         54.00000000          0.05000000
          0.58000000          0.63000000         -0.25954572          1.25954572          1.28600910         54.00000000          0.05000000
          0.58000000          0.63000000         -0.26538610         -1.32540918          1.35171716         54.00000000          0.05000000
          0.58000000          0.63000000          1.97811164          1.37956382          2.41166374         54.00000000          0.05000000
          0.58000000          0.63000000          2.10000000          1.34111877          2.49170615         54.00000000          0.05000000
          0.58000000          0.63000000          2.26155495          1.26155495          2.58962385         54.00000000          0.05000000
          0.58000000          0.63599013          2.56611446         -1.31198025          2.88205406         54.00000000          0.05000000
          0.58000000          0.67331688          2.61336624         -1.38663375          2.95845167         54.00000000          0.05000000
          0.58000000          0.63000000          0.13501534          1.46145388          1.46767727         54.00000000          0.05000000
