   0.210000E-01   0.851425E-01   0.829783E-01   0.851425E-01   0.237324E+00   0.237324E+00   0.239770E+00   0.239770E+00   0.260141E+00   0.373237E+00   0.477483E+00   0.477483E+00   0.478244E+00   0.478244E+00   0.444355E+00   0.476101E+00   0.558827E+00   0.558827E+00   0.578916E+00   0.578916E+00   0.580839E+00   0.580839E+00   0.583749E+00   0.583749E+00   0.631373E+00   0.631373E+00   0.635076E+00   0.635076E+00   0.750612E+00   0.750612E+00   0.745128E+00   0.745128E+00   0.746421E+00   0.746421E+00   0.815864E+00   0.815864E+00
   0.230000E-01   0.838591E-01   0.817552E-01   0.838591E-01   0.230516E+00   0.230516E+00   0.232901E+00   0.232901E+00   0.252640E+00   0.362214E+00   0.463696E+00   0.463696E+00   0.464433E+00   0.464433E+00   0.430552E+00   0.461380E+00   0.541968E+00   0.541968E+00   0.561596E+00   0.561596E+00   0.563471E+00   0.563471E+00   0.566309E+00   0.566309E+00   0.612324E+00   0.612324E+00   0.615937E+00   0.615937E+00   0.728688E+00   0.728688E+00   0.722852E+00   0.722852E+00   0.724092E+00   0.724092E+00   0.791512E+00   0.791512E+00
   0.250000E-01   0.826615E-01   0.806140E-01   0.826615E-01   0.224226E+00   0.224226E+00   0.226554E+00   0.226554E+00   0.245730E+00   0.352043E+00   0.450902E+00   0.450902E+00   0.451617E+00   0.451617E+00   0.417848E+00   0.447826E+00   0.526359E+00   0.526359E+00   0.545598E+00   0.545598E+00   0.547426E+00   0.547426E+00   0.550197E+00   0.550197E+00   0.594748E+00   0.594748E+00   0.598275E+00   0.598275E+00   0.708411E+00   0.708411E+00   0.702277E+00   0.702277E+00   0.703469E+00   0.703469E+00   0.769013E+00   0.769013E+00
   0.270000E-01   0.815333E-01   0.795388E-01   0.815333E-01   0.218376E+00   0.218376E+00   0.220649E+00   0.220649E+00   0.239319E+00   0.342596E+00   0.438962E+00   0.438962E+00   0.439656E+00   0.439656E+00   0.406082E+00   0.435265E+00   0.511824E+00   0.511824E+00   0.530726E+00   0.530726E+00   0.532512E+00   0.532512E+00   0.535219E+00   0.535219E+00   0.578427E+00   0.578427E+00   0.581873E+00   0.581873E+00   0.689539E+00   0.689539E+00   0.683152E+00   0.683152E+00   0.684300E+00   0.684300E+00   0.748097E+00   0.748097E+00
   0.290000E-01   0.804617E-01   0.785172E-01   0.804617E-01   0.212905E+00   0.212905E+00   0.215126E+00   0.215126E+00   0.233337E+00   0.333771E+00   0.427760E+00   0.427760E+00   0.428434E+00   0.428434E+00   0.395120E+00   0.423557E+00   0.498218E+00   0.498218E+00   0.516827E+00   0.516827E+00   0.518572E+00   0.518572E+00   0.521218E+00   0.521218E+00   0.563188E+00   0.563188E+00   0.566557E+00   0.566557E+00   0.671881E+00   0.671881E+00   0.665278E+00   0.665278E+00   0.666385E+00   0.666385E+00   0.728545E+00   0.728545E+00
   0.310000E-01   0.794367E-01   0.775398E-01   0.794367E-01   0.207763E+00   0.207763E+00   0.209933E+00   0.209933E+00   0.227726E+00   0.325487E+00   0.417205E+00   0.417205E+00   0.417860E+00   0.417860E+00   0.384857E+00   0.412592E+00   0.485425E+00   0.485425E+00   0.503774E+00   0.503774E+00   0.505480E+00   0.505480E+00   0.508069E+00   0.508069E+00   0.548888E+00   0.548888E+00   0.552185E+00   0.552185E+00   0.655278E+00   0.655278E+00   0.648493E+00   0.648493E+00   0.649563E+00   0.649563E+00   0.710182E+00   0.710182E+00
   0.330000E-01   0.784502E-01   0.765986E-01   0.784502E-01   0.202909E+00   0.202909E+00   0.205031E+00   0.205031E+00   0.222438E+00   0.317676E+00   0.407219E+00   0.407219E+00   0.407857E+00   0.407857E+00   0.375206E+00   0.402275E+00   0.473348E+00   0.473348E+00   0.491465E+00   0.491465E+00   0.493133E+00   0.493133E+00   0.495667E+00   0.495667E+00   0.535413E+00   0.535413E+00   0.538640E+00   0.538640E+00   0.639603E+00   0.639603E+00   0.632663E+00   0.632663E+00   0.633698E+00   0.633698E+00   0.692860E+00   0.692860E+00
   0.350000E-01   0.774958E-01   0.756877E-01   0.774958E-01   0.198308E+00   0.198308E+00   0.200384E+00   0.200384E+00   0.217436E+00   0.310281E+00   0.397739E+00   0.397739E+00   0.398360E+00   0.398360E+00   0.366093E+00   0.392530E+00   0.461907E+00   0.461907E+00   0.479811E+00   0.479811E+00   0.481444E+00   0.481444E+00   0.483925E+00   0.483925E+00   0.522665E+00   0.522665E+00   0.525826E+00   0.525826E+00   0.624746E+00   0.624746E+00   0.617678E+00   0.617678E+00   0.618679E+00   0.618679E+00   0.676460E+00   0.676460E+00
   0.370000E-01   0.765683E-01   0.748019E-01   0.765683E-01   0.193932E+00   0.193932E+00   0.195964E+00   0.195964E+00   0.212685E+00   0.303256E+00   0.388709E+00   0.388709E+00   0.389314E+00   0.389314E+00   0.357458E+00   0.383293E+00   0.451032E+00   0.451032E+00   0.468741E+00   0.468741E+00   0.470340E+00   0.470340E+00   0.472770E+00   0.472770E+00   0.510563E+00   0.510563E+00   0.513660E+00   0.513660E+00   0.610619E+00   0.610619E+00   0.603442E+00   0.603442E+00   0.604413E+00   0.604413E+00   0.660879E+00   0.660879E+00
   0.390000E-01   0.756634E-01   0.739372E-01   0.756634E-01   0.189758E+00   0.189758E+00   0.191747E+00   0.191747E+00   0.208158E+00   0.296561E+00   0.380085E+00   0.380085E+00   0.380675E+00   0.380675E+00   0.349248E+00   0.374508E+00   0.440666E+00   0.440666E+00   0.458193E+00   0.458193E+00   0.459760E+00   0.459760E+00   0.462140E+00   0.462140E+00   0.499038E+00   0.499038E+00   0.502075E+00   0.502075E+00   0.597143E+00   0.597143E+00   0.589877E+00   0.589877E+00   0.590819E+00   0.590819E+00   0.646030E+00   0.646030E+00
   0.410000E-01   0.747776E-01   0.730902E-01   0.747776E-01   0.185764E+00   0.185764E+00   0.187711E+00   0.187711E+00   0.203831E+00   0.290162E+00   0.371827E+00   0.371827E+00   0.372402E+00   0.372402E+00   0.341420E+00   0.366130E+00   0.430759E+00   0.430759E+00   0.448115E+00   0.448115E+00   0.449650E+00   0.449650E+00   0.451983E+00   0.451983E+00   0.488032E+00   0.488032E+00   0.491010E+00   0.491010E+00   0.584254E+00   0.584254E+00   0.576916E+00   0.576916E+00   0.577830E+00   0.577830E+00   0.631840E+00   0.631840E+00
   0.430000E-01   0.739080E-01   0.722581E-01   0.739080E-01   0.181933E+00   0.181933E+00   0.183840E+00   0.183840E+00   0.199685E+00   0.284029E+00   0.363899E+00   0.363899E+00   0.364461E+00   0.364461E+00   0.333937E+00   0.358117E+00   0.421267E+00   0.421267E+00   0.438460E+00   0.438460E+00   0.439965E+00   0.439965E+00   0.442252E+00   0.442252E+00   0.477494E+00   0.477494E+00   0.480414E+00   0.480414E+00   0.571895E+00   0.571895E+00   0.564499E+00   0.564499E+00   0.565388E+00   0.565388E+00   0.618244E+00   0.618244E+00
   0.450000E-01   0.730522E-01   0.714386E-01   0.730522E-01   0.178249E+00   0.178249E+00   0.180117E+00   0.180117E+00   0.195701E+00   0.278138E+00   0.356274E+00   0.356274E+00   0.356822E+00   0.356822E+00   0.326764E+00   0.350436E+00   0.412153E+00   0.412153E+00   0.429190E+00   0.429190E+00   0.430665E+00   0.430665E+00   0.432908E+00   0.432908E+00   0.467380E+00   0.467380E+00   0.470245E+00   0.470245E+00   0.560016E+00   0.560016E+00   0.552577E+00   0.552577E+00   0.553441E+00   0.553441E+00   0.605189E+00   0.605189E+00
   0.470000E-01   0.722081E-01   0.706298E-01   0.722081E-01   0.174699E+00   0.174699E+00   0.176529E+00   0.176529E+00   0.191865E+00   0.272467E+00   0.348925E+00   0.348925E+00   0.349460E+00   0.349460E+00   0.319874E+00   0.343056E+00   0.403384E+00   0.403384E+00   0.420270E+00   0.420270E+00   0.421717E+00   0.421717E+00   0.423916E+00   0.423916E+00   0.457652E+00   0.457652E+00   0.460464E+00   0.460464E+00   0.548576E+00   0.548576E+00   0.541104E+00   0.541104E+00   0.541945E+00   0.541945E+00   0.592625E+00   0.592625E+00
   0.490000E-01   0.713741E-01   0.698301E-01   0.713741E-01   0.171271E+00   0.171271E+00   0.173065E+00   0.173065E+00   0.188163E+00   0.266997E+00   0.341828E+00   0.341828E+00   0.342351E+00   0.342351E+00   0.313242E+00   0.335950E+00   0.394932E+00   0.394932E+00   0.411671E+00   0.411671E+00   0.413090E+00   0.413090E+00   0.415247E+00   0.415247E+00   0.448276E+00   0.448276E+00   0.451036E+00   0.451036E+00   0.537537E+00   0.537537E+00   0.530043E+00   0.530043E+00   0.530862E+00   0.530862E+00   0.580511E+00   0.580511E+00
   0.510000E-01   0.705487E-01   0.690380E-01   0.705487E-01   0.167956E+00   0.167956E+00   0.169714E+00   0.169714E+00   0.184584E+00   0.261710E+00   0.334965E+00   0.334965E+00   0.335476E+00   0.335476E+00   0.306846E+00   0.329096E+00   0.386770E+00   0.386770E+00   0.403365E+00   0.403365E+00   0.404757E+00   0.404757E+00   0.406874E+00   0.406874E+00   0.439224E+00   0.439224E+00   0.441934E+00   0.441934E+00   0.526866E+00   0.526866E+00   0.519359E+00   0.519359E+00   0.520157E+00   0.520157E+00   0.568809E+00   0.568809E+00
   0.530000E-01   0.697307E-01   0.682525E-01   0.697307E-01   0.164743E+00   0.164743E+00   0.166467E+00   0.166467E+00   0.181117E+00   0.256592E+00   0.328316E+00   0.328316E+00   0.328816E+00   0.328816E+00   0.300666E+00   0.322472E+00   0.378877E+00   0.378877E+00   0.395330E+00   0.395330E+00   0.396696E+00   0.396696E+00   0.398773E+00   0.398773E+00   0.430469E+00   0.430469E+00   0.433130E+00   0.433130E+00   0.516533E+00   0.516533E+00   0.509023E+00   0.509023E+00   0.509800E+00   0.509800E+00   0.557487E+00   0.557487E+00
   0.550000E-01   0.689191E-01   0.674725E-01   0.689191E-01   0.161626E+00   0.161626E+00   0.163316E+00   0.163316E+00   0.177753E+00   0.251630E+00   0.321867E+00   0.321867E+00   0.322355E+00   0.322355E+00   0.294686E+00   0.316062E+00   0.371232E+00   0.371232E+00   0.387544E+00   0.387544E+00   0.388884E+00   0.388884E+00   0.390923E+00   0.390923E+00   0.421988E+00   0.421988E+00   0.424601E+00   0.424601E+00   0.506514E+00   0.506514E+00   0.499007E+00   0.499007E+00   0.499765E+00   0.499765E+00   0.546516E+00   0.546516E+00
   0.570000E-01   0.681129E-01   0.666972E-01   0.681129E-01   0.158597E+00   0.158597E+00   0.160254E+00   0.160254E+00   0.174485E+00   0.246812E+00   0.315602E+00   0.315602E+00   0.316080E+00   0.316080E+00   0.288890E+00   0.309847E+00   0.363817E+00   0.363817E+00   0.379989E+00   0.379989E+00   0.381305E+00   0.381305E+00   0.383305E+00   0.383305E+00   0.413760E+00   0.413760E+00   0.416326E+00   0.416326E+00   0.496784E+00   0.496784E+00   0.489288E+00   0.489288E+00   0.490027E+00   0.490027E+00   0.535868E+00   0.535868E+00
   0.590000E-01   0.673115E-01   0.659260E-01   0.673115E-01   0.155649E+00   0.155649E+00   0.157274E+00   0.157274E+00   0.171305E+00   0.242127E+00   0.309509E+00   0.309509E+00   0.309977E+00   0.309977E+00   0.283265E+00   0.303815E+00   0.356616E+00   0.356616E+00   0.372649E+00   0.372649E+00   0.373940E+00   0.373940E+00   0.375904E+00   0.375904E+00   0.405768E+00   0.405768E+00   0.408288E+00   0.408288E+00   0.487322E+00   0.487322E+00   0.479843E+00   0.479843E+00   0.480565E+00   0.480565E+00   0.525522E+00   0.525522E+00
   0.610000E-01   0.665142E-01   0.651582E-01   0.665142E-01   0.152777E+00   0.152777E+00   0.154371E+00   0.154371E+00   0.168207E+00   0.237567E+00   0.303577E+00   0.303577E+00   0.304034E+00   0.304034E+00   0.277797E+00   0.297952E+00   0.349614E+00   0.349614E+00   0.365508E+00   0.365508E+00   0.366776E+00   0.366776E+00   0.368703E+00   0.368703E+00   0.397994E+00   0.397994E+00   0.400470E+00   0.400470E+00   0.478112E+00   0.478112E+00   0.470655E+00   0.470655E+00   0.471359E+00   0.471359E+00   0.515456E+00   0.515456E+00
   0.630000E-01   0.657205E-01   0.643933E-01   0.657205E-01   0.149976E+00   0.149976E+00   0.151539E+00   0.151539E+00   0.165184E+00   0.233122E+00   0.297795E+00   0.297795E+00   0.298242E+00   0.298242E+00   0.272477E+00   0.292245E+00   0.342799E+00   0.342799E+00   0.358553E+00   0.358553E+00   0.359797E+00   0.359797E+00   0.361690E+00   0.361690E+00   0.390424E+00   0.390424E+00   0.392856E+00   0.392856E+00   0.469134E+00   0.469134E+00   0.461706E+00   0.461706E+00   0.462393E+00   0.462393E+00   0.505651E+00   0.505651E+00
   0.650000E-01   0.649298E-01   0.636309E-01   0.649298E-01   0.147240E+00   0.147240E+00   0.148773E+00   0.148773E+00   0.162233E+00   0.228785E+00   0.292154E+00   0.292154E+00   0.292591E+00   0.292591E+00   0.267295E+00   0.286686E+00   0.336157E+00   0.336157E+00   0.351771E+00   0.351771E+00   0.352994E+00   0.352994E+00   0.354851E+00   0.354851E+00   0.383044E+00   0.383044E+00   0.385433E+00   0.385433E+00   0.460375E+00   0.460375E+00   0.452980E+00   0.452980E+00   0.453651E+00   0.453651E+00   0.496091E+00   0.496091E+00
   0.670000E-01   0.641419E-01   0.628706E-01   0.641419E-01   0.144566E+00   0.144566E+00   0.146070E+00   0.146070E+00   0.159347E+00   0.224549E+00   0.286644E+00   0.286644E+00   0.287072E+00   0.287072E+00   0.262240E+00   0.281264E+00   0.329680E+00   0.329680E+00   0.345153E+00   0.345153E+00   0.346353E+00   0.346353E+00   0.348177E+00   0.348177E+00   0.375842E+00   0.375842E+00   0.378189E+00   0.378189E+00   0.451821E+00   0.451821E+00   0.444463E+00   0.444463E+00   0.445119E+00   0.445119E+00   0.486759E+00   0.486759E+00
   0.690000E-01   0.633563E-01   0.621120E-01   0.633563E-01   0.141951E+00   0.141951E+00   0.143425E+00   0.143425E+00   0.156523E+00   0.220408E+00   0.281259E+00   0.281259E+00   0.281678E+00   0.281678E+00   0.257306E+00   0.275970E+00   0.323355E+00   0.323355E+00   0.338687E+00   0.338687E+00   0.339865E+00   0.339865E+00   0.341656E+00   0.341656E+00   0.368807E+00   0.368807E+00   0.371113E+00   0.371113E+00   0.443458E+00   0.443458E+00   0.436142E+00   0.436142E+00   0.436783E+00   0.436783E+00   0.477641E+00   0.477641E+00
   0.710000E-01   0.625727E-01   0.613550E-01   0.625727E-01   0.139389E+00   0.139389E+00   0.140836E+00   0.140836E+00   0.153757E+00   0.216356E+00   0.275991E+00   0.275991E+00   0.276401E+00   0.276401E+00   0.252484E+00   0.270797E+00   0.317176E+00   0.317176E+00   0.332365E+00   0.332365E+00   0.333522E+00   0.333522E+00   0.335280E+00   0.335280E+00   0.361928E+00   0.361928E+00   0.364194E+00   0.364194E+00   0.435276E+00   0.435276E+00   0.428005E+00   0.428005E+00   0.428632E+00   0.428632E+00   0.468726E+00   0.468726E+00
   0.730000E-01   0.617910E-01   0.605993E-01   0.617910E-01   0.136879E+00   0.136879E+00   0.138298E+00   0.138298E+00   0.151045E+00   0.212388E+00   0.270833E+00   0.270833E+00   0.271235E+00   0.271235E+00   0.247769E+00   0.265737E+00   0.311133E+00   0.311133E+00   0.326178E+00   0.326178E+00   0.327314E+00   0.327314E+00   0.329040E+00   0.329040E+00   0.355198E+00   0.355198E+00   0.357423E+00   0.357423E+00   0.427265E+00   0.427265E+00   0.420042E+00   0.420042E+00   0.420654E+00   0.420654E+00   0.460001E+00   0.460001E+00
   0.750000E-01   0.610109E-01   0.598447E-01   0.610109E-01   0.134417E+00   0.134417E+00   0.135808E+00   0.135808E+00   0.148385E+00   0.208499E+00   0.265780E+00   0.265780E+00   0.266173E+00   0.266173E+00   0.243153E+00   0.260783E+00   0.305218E+00   0.305218E+00   0.320118E+00   0.320118E+00   0.321234E+00   0.321234E+00   0.322928E+00   0.322928E+00   0.348606E+00   0.348606E+00   0.350793E+00   0.350793E+00   0.419414E+00   0.419414E+00   0.412243E+00   0.412243E+00   0.412841E+00   0.412841E+00   0.451454E+00   0.451454E+00
   0.770000E-01   0.602322E-01   0.590911E-01   0.602322E-01   0.132000E+00   0.132000E+00   0.133365E+00   0.133365E+00   0.145773E+00   0.204685E+00   0.260825E+00   0.260825E+00   0.261210E+00   0.261210E+00   0.238631E+00   0.255931E+00   0.299425E+00   0.299425E+00   0.314179E+00   0.314179E+00   0.315274E+00   0.315274E+00   0.316938E+00   0.316938E+00   0.342146E+00   0.342146E+00   0.344294E+00   0.344294E+00   0.411714E+00   0.411714E+00   0.404598E+00   0.404598E+00   0.405183E+00   0.405183E+00   0.443078E+00   0.443078E+00
   0.790000E-01   0.594547E-01   0.583382E-01   0.594547E-01   0.129627E+00   0.129627E+00   0.130966E+00   0.130966E+00   0.143206E+00   0.200941E+00   0.255965E+00   0.255965E+00   0.256342E+00   0.256342E+00   0.234198E+00   0.251173E+00   0.293748E+00   0.293748E+00   0.308354E+00   0.308354E+00   0.309429E+00   0.309429E+00   0.311063E+00   0.311063E+00   0.335810E+00   0.335810E+00   0.337921E+00   0.337921E+00   0.404159E+00   0.404159E+00   0.397100E+00   0.397100E+00   0.397672E+00   0.397672E+00   0.434862E+00   0.434862E+00
   0.810000E-01   0.586784E-01   0.575860E-01   0.586784E-01   0.127295E+00   0.127295E+00   0.128608E+00   0.128608E+00   0.140683E+00   0.197264E+00   0.251193E+00   0.251193E+00   0.251563E+00   0.251563E+00   0.229849E+00   0.246506E+00   0.288180E+00   0.288180E+00   0.302637E+00   0.302637E+00   0.303693E+00   0.303693E+00   0.305296E+00   0.305296E+00   0.329592E+00   0.329592E+00   0.331665E+00   0.331665E+00   0.396739E+00   0.396739E+00   0.389741E+00   0.389741E+00   0.390300E+00   0.390300E+00   0.426797E+00   0.426797E+00
   0.830000E-01   0.579031E-01   0.568345E-01   0.579031E-01   0.125002E+00   0.125002E+00   0.126290E+00   0.126290E+00   0.138200E+00   0.193651E+00   0.246507E+00   0.246507E+00   0.246868E+00   0.246868E+00   0.225580E+00   0.241924E+00   0.282716E+00   0.282716E+00   0.297022E+00   0.297022E+00   0.298059E+00   0.298059E+00   0.299633E+00   0.299633E+00   0.323486E+00   0.323486E+00   0.325522E+00   0.325522E+00   0.389450E+00   0.389450E+00   0.382513E+00   0.382513E+00   0.383060E+00   0.383060E+00   0.418878E+00   0.418878E+00
   0.850000E-01   0.571288E-01   0.560834E-01   0.571288E-01   0.122745E+00   0.122745E+00   0.124008E+00   0.124008E+00   0.135756E+00   0.190098E+00   0.241901E+00   0.241901E+00   0.242255E+00   0.242255E+00   0.221386E+00   0.237423E+00   0.277351E+00   0.277351E+00   0.291505E+00   0.291505E+00   0.292523E+00   0.292523E+00   0.294069E+00   0.294069E+00   0.317486E+00   0.317486E+00   0.319486E+00   0.319486E+00   0.382283E+00   0.382283E+00   0.375410E+00   0.375410E+00   0.375946E+00   0.375946E+00   0.411095E+00   0.411095E+00
   0.870000E-01   0.563553E-01   0.553328E-01   0.563553E-01   0.120524E+00   0.120524E+00   0.121762E+00   0.121762E+00   0.133349E+00   0.186603E+00   0.237372E+00   0.237372E+00   0.237719E+00   0.237719E+00   0.217264E+00   0.232999E+00   0.272081E+00   0.272081E+00   0.286081E+00   0.286081E+00   0.287081E+00   0.287081E+00   0.288597E+00   0.288597E+00   0.311586E+00   0.311586E+00   0.313551E+00   0.313551E+00   0.375233E+00   0.375233E+00   0.368427E+00   0.368427E+00   0.368951E+00   0.368951E+00   0.403443E+00   0.403443E+00
   0.890000E-01   0.555826E-01   0.545826E-01   0.555826E-01   0.118336E+00   0.118336E+00   0.119550E+00   0.119550E+00   0.130977E+00   0.183163E+00   0.232916E+00   0.232916E+00   0.233256E+00   0.233256E+00   0.213211E+00   0.228649E+00   0.266900E+00   0.266900E+00   0.280745E+00   0.280745E+00   0.281727E+00   0.281727E+00   0.283215E+00   0.283215E+00   0.305783E+00   0.305783E+00   0.307713E+00   0.307713E+00   0.368295E+00   0.368295E+00   0.361557E+00   0.361557E+00   0.362070E+00   0.362070E+00   0.395916E+00   0.395916E+00
   0.910000E-01   0.548107E-01   0.538328E-01   0.548107E-01   0.116180E+00   0.116180E+00   0.117371E+00   0.117371E+00   0.128638E+00   0.179775E+00   0.228531E+00   0.228531E+00   0.228864E+00   0.228864E+00   0.209223E+00   0.224368E+00   0.261805E+00   0.261805E+00   0.275494E+00   0.275494E+00   0.276457E+00   0.276457E+00   0.277918E+00   0.277918E+00   0.300072E+00   0.300072E+00   0.301967E+00   0.301967E+00   0.361464E+00   0.361464E+00   0.354796E+00   0.354796E+00   0.355297E+00   0.355297E+00   0.388507E+00   0.388507E+00
   0.930000E-01   0.540395E-01   0.530833E-01   0.540395E-01   0.114054E+00   0.114054E+00   0.115222E+00   0.115222E+00   0.126331E+00   0.176437E+00   0.224213E+00   0.224213E+00   0.224539E+00   0.224539E+00   0.205296E+00   0.220154E+00   0.256792E+00   0.256792E+00   0.270323E+00   0.270323E+00   0.271268E+00   0.271268E+00   0.272702E+00   0.272702E+00   0.294448E+00   0.294448E+00   0.296308E+00   0.296308E+00   0.354734E+00   0.354734E+00   0.348138E+00   0.348138E+00   0.348628E+00   0.348628E+00   0.381212E+00   0.381212E+00
   0.950000E-01   0.532689E-01   0.523341E-01   0.532689E-01   0.111958E+00   0.111958E+00   0.113103E+00   0.113103E+00   0.124054E+00   0.173147E+00   0.219960E+00   0.219960E+00   0.220278E+00   0.220278E+00   0.201429E+00   0.216003E+00   0.251857E+00   0.251857E+00   0.265229E+00   0.265229E+00   0.266157E+00   0.266157E+00   0.267563E+00   0.267563E+00   0.288908E+00   0.288908E+00   0.290734E+00   0.290734E+00   0.348102E+00   0.348102E+00   0.341579E+00   0.341579E+00   0.342059E+00   0.342059E+00   0.374025E+00   0.374025E+00
