# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]  muS[GeV]  muQ[GeV]
1.000000e-02  0.000000e+00  2.287797e-03  9.256229e-02  6.103516e-06  7.571738e-08  -4.747489e-09
1.000000e-02  4.897868e-05  2.286236e-03  9.254417e-02  3.485107e-02  4.407073e-04  -2.755238e-05
1.000000e-02  9.795736e-05  2.282053e-03  9.249552e-02  6.607666e-02  8.811378e-04  -5.507873e-05
1.000000e-02  1.469360e-04  2.276174e-03  9.242693e-02  9.255371e-02  1.322307e-03  -8.277714e-05
1.000000e-02  1.959147e-04  2.269289e-03  9.234639e-02  1.148132e-01  1.763298e-03  -1.105336e-04
1.000000e-02  2.448934e-04  2.261818e-03  9.225869e-02  1.337402e-01  2.204798e-03  -1.385488e-04
1.000000e-02  2.938721e-04  2.253995e-03  9.216646e-02  1.501160e-01  2.647254e-03  -1.664932e-04
1.000000e-02  3.428507e-04  2.245942e-03  9.207115e-02  1.645020e-01  3.089005e-03  -1.945930e-04
1.000000e-02  3.918294e-04  2.237722e-03  9.197349e-02  1.773376e-01  3.531605e-03  -2.227790e-04
1.000000e-02  4.408081e-04  2.229403e-03  9.187419e-02  1.889221e-01  3.973936e-03  -2.511283e-04
1.000000e-02  4.897868e-04  2.220996e-03  9.177344e-02  1.994873e-01  4.417187e-03  -2.796163e-04
1.000000e-02  5.387655e-04  2.212537e-03  9.167161e-02  2.092041e-01  4.860769e-03  -3.082201e-04
1.000000e-02  5.877441e-04  2.204029e-03  9.156873e-02  2.182129e-01  5.304638e-03  -3.369702e-04
1.000000e-02  6.367228e-04  2.195479e-03  9.146491e-02  2.266174e-01  5.748816e-03  -3.657223e-04
1.000000e-02  6.857015e-04  2.186901e-03  9.136027e-02  2.345001e-01  6.193230e-03  -3.947351e-04
1.000000e-02  7.346802e-04  2.178297e-03  9.125485e-02  2.419281e-01  6.638814e-03  -4.238182e-04
1.000000e-02  7.836588e-04  2.169673e-03  9.114872e-02  2.489594e-01  7.084020e-03  -4.535121e-04
1.000000e-02  8.326375e-04  2.161030e-03  9.104186e-02  2.556396e-01  7.529870e-03  -4.824942e-04
1.000000e-02  8.816162e-04  2.152380e-03  9.093441e-02  2.620056e-01  7.976391e-03  -5.124641e-04
1.000000e-02  9.305949e-04  2.143710e-03  9.082623e-02  2.680923e-01  8.423071e-03  -5.419798e-04
1.000000e-02  9.795736e-04  2.135029e-03  9.071742e-02  2.739273e-01  8.869981e-03  -5.718724e-04
1.000000e-02  1.028552e-03  2.126337e-03  9.060798e-02  2.795349e-01  9.318249e-03  -6.022387e-04
1.000000e-02  1.077531e-03  2.117636e-03  9.049790e-02  2.849350e-01  9.766020e-03  -6.319055e-04
1.000000e-02  1.126510e-03  2.108930e-03  9.038723e-02  2.901459e-01  1.021413e-02  -6.621725e-04
1.000000e-02  1.175488e-03  2.100215e-03  9.027593e-02  2.951843e-01  1.066338e-02  -6.923993e-04
1.000000e-02  1.224467e-03  2.091491e-03  9.016400e-02  3.000641e-01  1.111300e-02  -7.229452e-04
1.000000e-02  1.273446e-03  2.082762e-03  9.005147e-02  3.047958e-01  1.156280e-02  -7.533367e-04
1.000000e-02  1.322424e-03  2.074020e-03  8.993827e-02  3.093933e-01  1.201335e-02  -7.844960e-04
1.000000e-02  1.371403e-03  2.065281e-03  8.982452e-02  3.138641e-01  1.246458e-02  -8.157327e-04
1.000000e-02  1.420382e-03  2.056533e-03  8.971014e-02  3.182175e-01  1.291662e-02  -8.469246e-04
1.000000e-02  1.469360e-03  2.047785e-03  8.959517e-02  3.224625e-01  1.336890e-02  -8.786937e-04
1.000000e-02  1.518339e-03  2.039025e-03  8.947952e-02  3.266052e-01  1.382127e-02  -9.099621e-04
1.000000e-02  1.567318e-03  2.030259e-03  8.936324e-02  3.306534e-01  1.427464e-02  -9.414591e-04
1.000000e-02  1.616296e-03  2.021493e-03  8.924636e-02  3.346115e-01  1.472938e-02  -9.739723e-04
1.000000e-02  1.665275e-03  2.012722e-03  8.912886e-02  3.384857e-01  1.518307e-02  -1.005469e-03
1.000000e-02  1.714254e-03  2.003947e-03  8.901072e-02  3.422806e-01  1.563871e-02  -1.038014e-03
1.000000e-02  1.763232e-03  1.995170e-03  8.889194e-02  3.460014e-01  1.609440e-02  -1.069601e-03
1.000000e-02  1.812211e-03  1.986389e-03  8.877253e-02  3.496521e-01  1.655050e-02  -1.102312e-03
1.000000e-02  1.861190e-03  1.977601e-03  8.865244e-02  3.532364e-01  1.700757e-02  -1.135129e-03
1.000000e-02  1.910168e-03  1.968811e-03  8.853172e-02  3.567581e-01  1.746621e-02  -1.168659e-03
1.000000e-02  1.959147e-03  1.960016e-03  8.841032e-02  3.602203e-01  1.792465e-02  -1.201774e-03
1.000000e-02  2.008126e-03  1.951216e-03  8.828823e-02  3.636261e-01  1.838355e-02  -1.235007e-03
1.000000e-02  2.057104e-03  1.942415e-03  8.816552e-02  3.669769e-01  1.884267e-02  -1.267347e-03
1.000000e-02  2.106083e-03  1.933610e-03  8.804212e-02  3.702774e-01  1.930289e-02  -1.300977e-03
1.000000e-02  2.155062e-03  1.924799e-03  8.791800e-02  3.735306e-01  1.976414e-02  -1.334757e-03
1.000000e-02  2.204041e-03  1.915989e-03  8.779325e-02  3.767372e-01  2.022692e-02  -1.370206e-03
1.000000e-02  2.253019e-03  1.907173e-03  8.766777e-02  3.798996e-01  2.068922e-02  -1.404292e-03
1.000000e-02  2.301998e-03  1.898352e-03  8.754156e-02  3.830200e-01  2.115240e-02  -1.437737e-03
1.000000e-02  2.350977e-03  1.889533e-03  8.741472e-02  3.860992e-01  2.161652e-02  -1.472226e-03
1.000000e-02  2.399955e-03  1.880713e-03  8.728716e-02  3.891418e-01  2.208218e-02  -1.508207e-03
1.000000e-02  2.448934e-03  1.871878e-03  8.715878e-02  3.921478e-01  2.254753e-02  -1.543114e-03
1.000000e-02  2.497913e-03  1.863058e-03  8.702986e-02  3.951157e-01  2.301351e-02  -1.576509e-03
1.000000e-02  2.546891e-03  1.854219e-03  8.690003e-02  3.980530e-01  2.348029e-02  -1.611672e-03
1.000000e-02  2.595870e-03  1.845383e-03  8.676952e-02  4.009583e-01  2.394952e-02  -1.648629e-03
1.000000e-02  2.644849e-03  1.836538e-03  8.663820e-02  4.038330e-01  2.441907e-02  -1.684513e-03
1.000000e-02  2.693827e-03  1.827697e-03  8.650620e-02  4.066772e-01  2.488875e-02  -1.720409e-03
1.000000e-02  2.742806e-03  1.818848e-03  8.637338e-02  4.094933e-01  2.535887e-02  -1.755802e-03
1.000000e-02  2.791785e-03  1.810001e-03  8.623983e-02  4.122826e-01  2.583119e-02  -1.793524e-03
1.000000e-02  2.840763e-03  1.801150e-03  8.610548e-02  4.150467e-01  2.630416e-02  -1.830801e-03
1.000000e-02  2.889742e-03  1.792295e-03  8.597035e-02  4.177841e-01  2.677773e-02  -1.866401e-03
1.000000e-02  2.938721e-03  1.783437e-03  8.583440e-02  4.204987e-01  2.725273e-02  -1.904137e-03
1.000000e-02  2.987699e-03  1.774570e-03  8.569760e-02  4.231903e-01  2.772805e-02  -1.941497e-03
1.000000e-02  3.036678e-03  1.765710e-03  8.556007e-02  4.258598e-01  2.820567e-02  -1.980874e-03
1.000000e-02  3.085657e-03  1.756846e-03  8.542172e-02  4.285065e-01  2.868217e-02  -2.017493e-03
1.000000e-02  3.134635e-03  1.747974e-03  8.528247e-02  4.311340e-01  2.916057e-02  -2.055157e-03
1.000000e-02  3.183614e-03  1.739105e-03  8.514245e-02  4.337418e-01  2.964035e-02  -2.095379e-03
1.000000e-02  3.232593e-03  1.730225e-03  8.500148e-02  4.363312e-01  3.012111e-02  -2.134309e-03
1.000000e-02  3.281571e-03  1.721347e-03  8.485969e-02  4.389015e-01  3.060212e-02  -2.172422e-03
1.000000e-02  3.330550e-03  1.712466e-03  8.471704e-02  4.414551e-01  3.108595e-02  -2.212677e-03
1.000000e-02  3.379529e-03  1.703578e-03  8.457345e-02  4.439934e-01  3.157139e-02  -2.255188e-03
1.000000e-02  3.428507e-03  1.694691e-03  8.442903e-02  4.465118e-01  3.205464e-02  -2.292016e-03
1.000000e-02  3.477486e-03  1.685802e-03  8.428371e-02  4.490158e-01  3.254025e-02  -2.331378e-03
1.000000e-02  3.526465e-03  1.676901e-03  8.413735e-02  4.515076e-01  3.302839e-02  -2.373506e-03
1.000000e-02  3.575443e-03  1.668006e-03  8.399017e-02  4.539833e-01  3.351762e-02  -2.415326e-03
1.000000e-02  3.624422e-03  1.659110e-03  8.384208e-02  4.564445e-01  3.400702e-02  -2.456458e-03
1.000000e-02  3.673401e-03  1.650204e-03  8.369296e-02  4.588928e-01  3.449769e-02  -2.496639e-03
1.000000e-02  3.722380e-03  1.641295e-03  8.354288e-02  4.613289e-01  3.499007e-02  -2.538862e-03
1.000000e-02  3.771358e-03  1.632385e-03  8.339185e-02  4.637512e-01  3.548212e-02  -2.578224e-03
1.000000e-02  3.820337e-03  1.623479e-03  8.323992e-02  4.661636e-01  3.597821e-02  -2.624084e-03
1.000000e-02  3.869316e-03  1.614563e-03  8.308690e-02  4.685638e-01  3.647400e-02  -2.665966e-03
1.000000e-02  3.918294e-03  1.605645e-03  8.293288e-02  4.709534e-01  3.697119e-02  -2.708645e-03
1.000000e-02  3.967273e-03  1.596721e-03  8.277782e-02  4.733322e-01  3.746997e-02  -2.751605e-03
1.000000e-02  4.016252e-03  1.587797e-03  8.262172e-02  4.757019e-01  3.796996e-02  -2.795323e-03
1.000000e-02  4.065230e-03  1.578869e-03  8.246457e-02  4.780624e-01  3.847193e-02  -2.840654e-03
1.000000e-02  4.114209e-03  1.569939e-03  8.230639e-02  4.804123e-01  3.897448e-02  -2.884404e-03
1.000000e-02  4.163188e-03  1.561003e-03  8.214707e-02  4.827560e-01  3.948077e-02  -2.932247e-03
1.000000e-02  4.212166e-03  1.552060e-03  8.198662e-02  4.850883e-01  3.998390e-02  -2.973262e-03
1.000000e-02  4.261145e-03  1.543120e-03  8.182512e-02  4.874146e-01  4.049184e-02  -3.019947e-03
1.000000e-02  4.310124e-03  1.534176e-03  8.166250e-02  4.897331e-01  4.100122e-02  -3.066765e-03
1.000000e-02  4.359102e-03  1.525232e-03  8.149879e-02  4.920433e-01  4.151167e-02  -3.112489e-03
1.000000e-02  4.408081e-03  1.516280e-03  8.133385e-02  4.943481e-01  4.202344e-02  -3.160751e-03
1.000000e-02  4.457060e-03  1.507323e-03  8.116769e-02  4.966461e-01  4.253722e-02  -3.206900e-03
1.000000e-02  4.506038e-03  1.498366e-03  8.100040e-02  4.989388e-01  4.305408e-02  -3.257195e-03
1.000000e-02  4.555017e-03  1.489402e-03  8.083189e-02  5.012230e-01  4.356904e-02  -3.301996e-03
1.000000e-02  4.603996e-03  1.480436e-03  8.066215e-02  5.035027e-01  4.408667e-02  -3.349354e-03
1.000000e-02  4.652974e-03  1.471471e-03  8.049119e-02  5.057800e-01  4.460966e-02  -3.402992e-03
1.000000e-02  4.701953e-03  1.462499e-03  8.031896e-02  5.080475e-01  4.512817e-02  -3.446404e-03
1.000000e-02  4.750932e-03  1.453523e-03  8.014542e-02  5.103149e-01  4.565364e-02  -3.499691e-03
1.000000e-02  4.799910e-03  1.444540e-03  7.997051e-02  5.125778e-01  4.618031e-02  -3.551060e-03
1.000000e-02  4.848889e-03  1.435555e-03  7.979439e-02  5.148331e-01  4.670527e-02  -3.598101e-03
1.000000e-02  4.897868e-03  1.426572e-03  7.961691e-02  5.170879e-01  4.723565e-02  -3.650474e-03
1.000000e-02  4.946846e-03  1.417581e-03  7.943806e-02  5.193390e-01  4.776716e-02  -3.703520e-03
1.000000e-02  4.995825e-03  1.408582e-03  7.925773e-02  5.215881e-01  4.830149e-02  -3.756734e-03
1.000000e-02  5.044804e-03  1.399586e-03  7.907612e-02  5.238327e-01  4.883622e-02  -3.809382e-03
1.000000e-02  5.093783e-03  1.390581e-03  7.889302e-02  5.260742e-01  4.937247e-02  -3.860496e-03
1.000000e-02  5.142761e-03  1.381577e-03  7.870852e-02  5.283157e-01  4.991284e-02  -3.916941e-03
1.000000e-02  5.191740e-03  1.372562e-03  7.852247e-02  5.305527e-01  5.045254e-02  -3.967660e-03
1.000000e-02  5.240719e-03  1.363544e-03  7.833488e-02  5.327911e-01  5.099637e-02  -4.024144e-03
1.000000e-02  5.289697e-03  1.354525e-03  7.814585e-02  5.350266e-01  5.154161e-02  -4.079083e-03
1.000000e-02  5.338676e-03  1.345503e-03  7.795527e-02  5.372612e-01  5.209057e-02  -4.135774e-03
1.000000e-02  5.387655e-03  1.336472e-03  7.776307e-02  5.394943e-01  5.263936e-02  -4.190160e-03
1.000000e-02  5.436633e-03  1.327436e-03  7.756919e-02  5.417313e-01  5.319438e-02  -4.252673e-03
1.000000e-02  5.485612e-03  1.318399e-03  7.737381e-02  5.439619e-01  5.374653e-02  -4.305777e-03
1.000000e-02  5.534591e-03  1.309363e-03  7.717680e-02  5.461960e-01  5.430525e-02  -4.367158e-03
1.000000e-02  5.583569e-03  1.300309e-03  7.697789e-02  5.484314e-01  5.486564e-02  -4.427223e-03
1.000000e-02  5.632548e-03  1.291254e-03  7.677735e-02  5.506657e-01  5.542683e-02  -4.486157e-03
1.000000e-02  5.681527e-03  1.282203e-03  7.657518e-02  5.528992e-01  5.599042e-02  -4.543634e-03
1.000000e-02  5.730505e-03  1.273133e-03  7.637101e-02  5.551365e-01  5.655758e-02  -4.604587e-03
1.000000e-02  5.779484e-03  1.264066e-03  7.616513e-02  5.573753e-01  5.712746e-02  -4.667518e-03
1.000000e-02  5.828463e-03  1.254996e-03  7.595738e-02  5.596176e-01  5.770258e-02  -4.734548e-03
1.000000e-02  5.877441e-03  1.245915e-03  7.574774e-02  5.618576e-01  5.827557e-02  -4.793313e-03
1.000000e-02  5.926420e-03  1.236829e-03  7.553614e-02  5.641022e-01  5.885296e-02  -4.856754e-03
1.000000e-02  5.975399e-03  1.227740e-03  7.532256e-02  5.663525e-01  5.943677e-02  -4.926623e-03
1.000000e-02  6.024377e-03  1.218642e-03  7.510698e-02  5.686035e-01  6.002157e-02  -4.993749e-03
1.000000e-02  6.073356e-03  1.209535e-03  7.488931e-02  5.708557e-01  6.060692e-02  -5.056068e-03
1.000000e-02  6.122335e-03  1.200433e-03  7.466970e-02  5.731140e-01  6.119856e-02  -5.127068e-03
1.000000e-02  6.171313e-03  1.191314e-03  7.444778e-02  5.753769e-01  6.179278e-02  -5.197258e-03
1.000000e-02  6.220292e-03  1.182190e-03  7.422373e-02  5.776413e-01  6.238851e-02  -5.263422e-03
1.000000e-02  6.269271e-03  1.173063e-03  7.399757e-02  5.799088e-01  6.298555e-02  -5.329701e-03
1.000000e-02  6.318249e-03  1.163929e-03  7.376901e-02  5.821869e-01  6.359117e-02  -5.406718e-03
1.000000e-02  6.367228e-03  1.154781e-03  7.353812e-02  5.844650e-01  6.419606e-02  -5.474136e-03
1.000000e-02  6.416207e-03  1.145630e-03  7.330492e-02  5.867485e-01  6.480315e-02  -5.542269e-03
1.000000e-02  6.465185e-03  1.136471e-03  7.306922e-02  5.890419e-01  6.541796e-02  -5.619455e-03
1.000000e-02  6.514164e-03  1.127311e-03  7.283117e-02  5.913391e-01  6.603588e-02  -5.694302e-03
1.000000e-02  6.563143e-03  1.118137e-03  7.259050e-02  5.936432e-01  6.665716e-02  -5.769573e-03
1.000000e-02  6.612122e-03  1.108949e-03  7.234715e-02  5.959534e-01  6.728014e-02  -5.842842e-03
1.000000e-02  6.661100e-03  1.099756e-03  7.210108e-02  5.982775e-01  6.791386e-02  -5.930647e-03
1.000000e-02  6.710079e-03  1.090556e-03  7.185245e-02  6.006012e-01  6.854438e-02  -6.004812e-03
1.000000e-02  6.759058e-03  1.081349e-03  7.160097e-02  6.029388e-01  6.918378e-02  -6.091756e-03
1.000000e-02  6.808036e-03  1.072131e-03  7.134671e-02  6.052795e-01  6.982358e-02  -6.169202e-03
1.000000e-02  6.857015e-03  1.062897e-03  7.108936e-02  6.076294e-01  7.046677e-02  -6.245806e-03
1.000000e-02  6.905994e-03  1.053653e-03  7.082893e-02  6.099945e-01  7.111877e-02  -6.335487e-03
1.000000e-02  6.954972e-03  1.044403e-03  7.056556e-02  6.123657e-01  7.177447e-02  -6.420652e-03
1.000000e-02  7.003951e-03  1.035142e-03  7.029902e-02  6.147461e-01  7.243262e-02  -6.505075e-03
1.000000e-02  7.052930e-03  1.025871e-03  7.002926e-02  6.171387e-01  7.309881e-02  -6.594293e-03
1.000000e-02  7.101908e-03  1.016591e-03  6.975624e-02  6.195396e-01  7.376518e-02  -6.679794e-03
1.000000e-02  7.150887e-03  1.007289e-03  6.947951e-02  6.219574e-01  7.444106e-02  -6.773870e-03
1.000000e-02  7.199866e-03  9.979833e-04  6.919946e-02  6.243851e-01  7.512110e-02  -6.867385e-03
1.000000e-02  7.248844e-03  9.886627e-04  6.891575e-02  6.268265e-01  7.580835e-02  -6.964369e-03
1.000000e-02  7.297823e-03  9.793180e-04  6.862815e-02  6.292770e-01  7.649481e-02  -7.051049e-03
1.000000e-02  7.346802e-03  9.699619e-04  6.833664e-02  6.317474e-01  7.719388e-02  -7.151539e-03
1.000000e-02  7.395780e-03  9.606004e-04  6.804147e-02  6.342285e-01  7.789635e-02  -7.250099e-03
1.000000e-02  7.444759e-03  9.512156e-04  6.774204e-02  6.367249e-01  7.860297e-02  -7.347797e-03
1.000000e-02  7.493738e-03  9.418221e-04  6.743854e-02  6.392372e-01  7.931718e-02  -7.449315e-03
1.000000e-02  7.542716e-03  9.324042e-04  6.713050e-02  6.417679e-01  8.004006e-02  -7.554253e-03
1.000000e-02  7.591695e-03  9.229676e-04  6.681793e-02  6.443161e-01  8.076787e-02  -7.660948e-03
1.000000e-02  7.640674e-03  9.135179e-04  6.650093e-02  6.468796e-01  8.150227e-02  -7.766813e-03
1.000000e-02  7.689652e-03  9.040434e-04  6.617898e-02  6.494621e-01  8.224264e-02  -7.872926e-03
1.000000e-02  7.738631e-03  8.945508e-04  6.585201e-02  6.520691e-01  8.299463e-02  -7.990571e-03
1.000000e-02  7.787610e-03  8.850361e-04  6.552006e-02  6.546906e-01  8.375038e-02  -8.100136e-03
1.000000e-02  7.836588e-03  8.754944e-04  6.518248e-02  6.573395e-01  8.451803e-02  -8.220079e-03
1.000000e-02  7.885567e-03  8.659352e-04  6.483968e-02  6.600067e-01  8.529193e-02  -8.338104e-03
1.000000e-02  7.934546e-03  8.563491e-04  6.449103e-02  6.626991e-01  8.607330e-02  -8.460764e-03
1.000000e-02  7.983525e-03  8.467371e-04  6.413652e-02  6.654137e-01  8.686256e-02  -8.581631e-03
1.000000e-02  8.032503e-03  8.370944e-04  6.377575e-02  6.681534e-01  8.766191e-02  -8.703339e-03
1.000000e-02  8.081482e-03  8.274280e-04  6.340869e-02  6.709183e-01  8.846790e-02  -8.825271e-03
1.000000e-02  8.130461e-03  8.177252e-04  6.303474e-02  6.737152e-01  8.928704e-02  -8.956350e-03
1.000000e-02  8.179439e-03  8.079937e-04  6.265391e-02  6.765419e-01  9.011717e-02  -9.092372e-03
1.000000e-02  8.228418e-03  7.982201e-04  6.226569e-02  6.793945e-01  9.095246e-02  -9.218720e-03
1.000000e-02  8.277397e-03  7.884195e-04  6.187009e-02  6.822815e-01  9.180043e-02  -9.355588e-03
1.000000e-02  8.326375e-03  7.785849e-04  6.146670e-02  6.852005e-01  9.266214e-02  -9.493204e-03
1.000000e-02  8.375354e-03  7.686993e-04  6.105456e-02  6.881622e-01  9.354037e-02  -9.643615e-03
1.000000e-02  8.424333e-03  7.587698e-04  6.063387e-02  6.911560e-01  9.442278e-02  -9.786986e-03
1.000000e-02  8.473311e-03  7.487986e-04  6.020425e-02  6.941849e-01  9.531813e-02  -9.927024e-03
1.000000e-02  8.522290e-03  7.387802e-04  5.976498e-02  6.972595e-01  9.623168e-02  -1.007875e-02
1.000000e-02  8.571269e-03  7.287082e-04  5.931561e-02  7.003777e-01  9.715735e-02  -1.023282e-02
1.000000e-02  8.620247e-03  7.185755e-04  5.885532e-02  7.035461e-01  9.810093e-02  -1.039565e-02
1.000000e-02  8.669226e-03  7.083893e-04  5.838425e-02  7.067566e-01  9.905674e-02  -1.055258e-02
1.000000e-02  8.718205e-03  6.981322e-04  5.790090e-02  7.100250e-01  1.000310e-01  -1.072080e-02
1.000000e-02  8.767183e-03  6.878177e-04  5.740569e-02  7.133392e-01  1.010204e-01  -1.088236e-02
1.000000e-02  8.816162e-03  6.774214e-04  5.689677e-02  7.167145e-01  1.020293e-01  -1.104712e-02
1.000000e-02  8.865141e-03  6.669509e-04  5.637394e-02  7.201523e-01  1.030562e-01  -1.122086e-02
1.000000e-02  8.914119e-03  6.563926e-04  5.583615e-02  7.236511e-01  1.041007e-01  -1.138826e-02
1.000000e-02  8.963098e-03  6.457377e-04  5.528200e-02  7.272247e-01  1.051673e-01  -1.156440e-02
1.000000e-02  9.012077e-03  6.349957e-04  5.471136e-02  7.308685e-01  1.062588e-01  -1.174371e-02
1.000000e-02  9.061055e-03  6.241330e-04  5.412183e-02  7.345963e-01  1.073728e-01  -1.192725e-02
1.000000e-02  9.110034e-03  6.131602e-04  5.351305e-02  7.384033e-01  1.085103e-01  -1.210544e-02
1.000000e-02  9.159013e-03  6.020499e-04  5.288266e-02  7.423035e-01  1.096772e-01  -1.228322e-02
1.000000e-02  9.207991e-03  5.908004e-04  5.222913e-02  7.463104e-01  1.108749e-01  -1.247851e-02
1.000000e-02  9.256970e-03  5.793991e-04  5.155127e-02  7.504120e-01  1.120941e-01  -1.265374e-02
1.000000e-02  9.305949e-03  5.678344e-04  5.084674e-02  7.546257e-01  1.133452e-01  -1.282591e-02
1.000000e-02  9.354927e-03  5.560736e-04  5.011205e-02  7.589752e-01  1.146403e-01  -1.301217e-02
1.000000e-02  9.403906e-03  5.441147e-04  4.934586e-02  7.634521e-01  1.159589e-01  -1.318557e-02
1.000000e-02  9.452885e-03  5.319093e-04  4.854320e-02  7.680847e-01  1.173280e-01  -1.335931e-02
1.000000e-02  9.501864e-03  5.194409e-04  4.770108e-02  7.728790e-01  1.187501e-01  -1.351964e-02
1.000000e-02  9.550842e-03  5.066956e-04  4.681633e-02  7.778442e-01  1.201992e-01  -1.366366e-02
1.000000e-02  9.599821e-03  4.936162e-04  4.588262e-02  7.830078e-01  1.217114e-01  -1.379013e-02
1.000000e-02  9.648800e-03  4.801426e-04  4.489260e-02  7.884094e-01  1.232762e-01  -1.392120e-02
1.000000e-02  9.697778e-03  4.662521e-04  4.384201e-02  7.940369e-01  1.248850e-01  -1.399753e-02
1.000000e-02  9.746757e-03  4.518591e-04  4.272021e-02  7.999512e-01  1.265669e-01  -1.405924e-02
2.000000e-02  0.000000e+00  4.383398e-03  1.042756e-01  0.000000e+00  -3.513509e-22  3.089434e-23
2.000000e-02  9.631142e-05  4.382164e-03  1.042667e-01  1.754150e-02  5.080070e-04  -3.701089e-05
2.000000e-02  1.926228e-04  4.378559e-03  1.042407e-01  3.471375e-02  1.015895e-03  -7.403885e-05
2.000000e-02  2.889343e-04  4.372821e-03  1.041992e-01  5.121460e-02  1.524040e-03  -1.112414e-04
2.000000e-02  3.852457e-04  4.365216e-03  1.041442e-01  6.685486e-02  2.032225e-03  -1.482720e-04
2.000000e-02  4.815571e-04  4.356092e-03  1.040779e-01  8.154297e-02  2.540920e-03  -1.856193e-04
2.000000e-02  5.778685e-04  4.345727e-03  1.040025e-01  9.526672e-02  3.049472e-03  -2.228307e-04
2.000000e-02  6.741800e-04  4.334389e-03  1.039197e-01  1.080688e-01  3.558361e-03  -2.603792e-04
2.000000e-02  7.704914e-04  4.322258e-03  1.038308e-01  1.200180e-01  4.067611e-03  -2.978657e-04
2.000000e-02  8.668028e-04  4.309508e-03  1.037370e-01  1.311890e-01  4.577246e-03  -3.355402e-04
2.000000e-02  9.631142e-04  4.296253e-03  1.036392e-01  1.416595e-01  5.087779e-03  -3.738403e-04
2.000000e-02  1.059426e-03  4.282600e-03  1.035380e-01  1.514999e-01  5.597718e-03  -4.115997e-04
2.000000e-02  1.155737e-03  4.268612e-03  1.034339e-01  1.607803e-01  6.108317e-03  -4.495300e-04
2.000000e-02  1.252049e-03  4.254348e-03  1.033273e-01  1.695587e-01  6.619233e-03  -4.879400e-04
2.000000e-02  1.348360e-03  4.239862e-03  1.032186e-01  1.778839e-01  7.130487e-03  -5.259348e-04
2.000000e-02  1.444671e-03  4.225188e-03  1.031080e-01  1.858063e-01  7.642368e-03  -5.645222e-04
2.000000e-02  1.540983e-03  4.210350e-03  1.029956e-01  1.933624e-01  8.154404e-03  -6.031739e-04
2.000000e-02  1.637294e-03  4.195384e-03  1.028818e-01  2.005875e-01  8.667286e-03  -6.426123e-04
2.000000e-02  1.733606e-03  4.180285e-03  1.027665e-01  2.075134e-01  9.179833e-03  -6.806939e-04
2.000000e-02  1.829917e-03  4.165092e-03  1.026499e-01  2.141663e-01  9.693599e-03  -7.202559e-04
2.000000e-02  1.926228e-03  4.149812e-03  1.025320e-01  2.205704e-01  1.020734e-02  -7.593827e-04
2.000000e-02  2.022540e-03  4.134457e-03  1.024131e-01  2.267456e-01  1.072177e-02  -7.988543e-04
2.000000e-02  2.118851e-03  4.119026e-03  1.022930e-01  2.327110e-01  1.123664e-02  -8.386657e-04
2.000000e-02  2.215163e-03  4.103536e-03  1.021719e-01  2.384842e-01  1.175173e-02  -8.780998e-04
2.000000e-02  2.311474e-03  4.087993e-03  1.020497e-01  2.440781e-01  1.226739e-02  -9.174884e-04
2.000000e-02  2.407786e-03  4.072397e-03  1.019266e-01  2.495079e-01  1.278398e-02  -9.586260e-04
2.000000e-02  2.504097e-03  4.056765e-03  1.018026e-01  2.547836e-01  1.330113e-02  -9.992403e-04
2.000000e-02  2.600408e-03  4.041077e-03  1.016776e-01  2.599167e-01  1.381781e-02  -1.038180e-03
2.000000e-02  2.696720e-03  4.025363e-03  1.015517e-01  2.649170e-01  1.433551e-02  -1.078569e-03
2.000000e-02  2.793031e-03  4.009610e-03  1.014249e-01  2.697929e-01  1.485398e-02  -1.119526e-03
2.000000e-02  2.889343e-03  3.993831e-03  1.012972e-01  2.745529e-01  1.537271e-02  -1.160562e-03
2.000000e-02  2.985654e-03  3.978017e-03  1.011687e-01  2.792046e-01  1.589208e-02  -1.201198e-03
2.000000e-02  3.081966e-03  3.962184e-03  1.010393e-01  2.837528e-01  1.641203e-02  -1.242110e-03
2.000000e-02  3.178277e-03  3.946315e-03  1.009090e-01  2.882057e-01  1.693268e-02  -1.283597e-03
2.000000e-02  3.274588e-03  3.930431e-03  1.007779e-01  2.925686e-01  1.745474e-02  -1.326663e-03
2.000000e-02  3.370900e-03  3.914513e-03  1.006459e-01  2.968452e-01  1.797615e-02  -1.367375e-03
2.000000e-02  3.467211e-03  3.898588e-03  1.005131e-01  3.010403e-01  1.849782e-02  -1.408059e-03
2.000000e-02  3.563523e-03  3.882632e-03  1.003794e-01  3.051605e-01  1.902152e-02  -1.450944e-03
2.000000e-02  3.659834e-03  3.866672e-03  1.002450e-01  3.092079e-01  1.954562e-02  -1.493964e-03
2.000000e-02  3.756146e-03  3.850681e-03  1.001096e-01  3.131859e-01  2.006926e-02  -1.534783e-03
2.000000e-02  3.852457e-03  3.834680e-03  9.997347e-02  3.170994e-01  2.059386e-02  -1.576840e-03
2.000000e-02  3.948768e-03  3.818661e-03  9.983644e-02  3.209518e-01  2.112027e-02  -1.620644e-03
2.000000e-02  4.045080e-03  3.802631e-03  9.969860e-02  3.247452e-01  2.164745e-02  -1.665229e-03
2.000000e-02  4.141391e-03  3.786587e-03  9.955989e-02  3.284813e-01  2.217360e-02  -1.706114e-03
