# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]  muS[GeV]  muQ[GeV]
1.000000e-02  0.000000e+00  2.287912e-03  9.256347e-02  0.000000e+00  0.000000e+00  0.000000e+00
1.000000e-02  4.917716e-05  2.286337e-03  9.254521e-02  3.486328e-02  0.000000e+00  0.000000e+00
1.000000e-02  9.835432e-05  2.282121e-03  9.249624e-02  6.608887e-02  0.000000e+00  0.000000e+00
1.000000e-02  1.475315e-04  2.276197e-03  9.242725e-02  9.251709e-02  0.000000e+00  0.000000e+00
1.000000e-02  1.967086e-04  2.269273e-03  9.234639e-02  1.146973e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.458858e-04  2.261757e-03  9.225833e-02  1.335449e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.950630e-04  2.253887e-03  9.216578e-02  1.498230e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.442401e-04  2.245785e-03  9.207016e-02  1.641174e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.934173e-04  2.237521e-03  9.197226e-02  1.768555e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.425944e-04  2.229150e-03  9.187269e-02  1.883423e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.917716e-04  2.220693e-03  9.177172e-02  1.988098e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.409488e-04  2.212182e-03  9.166966e-02  2.084320e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.901259e-04  2.203616e-03  9.156656e-02  2.173431e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.393031e-04  2.195015e-03  9.146260e-02  2.256470e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.884803e-04  2.186382e-03  9.135782e-02  2.334320e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.376574e-04  2.177727e-03  9.125232e-02  2.407623e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.868346e-04  2.169043e-03  9.114604e-02  2.476974e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.360117e-04  2.160341e-03  9.103909e-02  2.542816e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.851889e-04  2.151625e-03  9.093151e-02  2.605530e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.343661e-04  2.142900e-03  9.082333e-02  2.665436e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.835432e-04  2.134152e-03  9.071443e-02  2.722855e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.032720e-03  2.125395e-03  9.060494e-02  2.777985e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.081898e-03  2.116625e-03  9.049482e-02  2.831055e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.131075e-03  2.107853e-03  9.038415e-02  2.882233e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.180252e-03  2.099063e-03  9.027281e-02  2.931702e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.229429e-03  2.090271e-03  9.016092e-02  2.979568e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.278606e-03  2.081469e-03  9.004839e-02  3.025986e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.327783e-03  2.072660e-03  8.993528e-02  3.071045e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.376961e-03  2.063840e-03  8.982153e-02  3.114853e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.426138e-03  2.055016e-03  8.970720e-02  3.157501e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.475315e-03  2.046183e-03  8.959223e-02  3.199066e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.524492e-03  2.037346e-03  8.947667e-02  3.239616e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.573669e-03  2.028501e-03  8.936047e-02  3.279221e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.622846e-03  2.019653e-03  8.924369e-02  3.317932e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.672023e-03  2.010800e-03  8.912627e-02  3.355820e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.721201e-03  2.001935e-03  8.900818e-02  3.392929e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.770378e-03  1.993069e-03  8.888949e-02  3.429291e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.819555e-03  1.984199e-03  8.877017e-02  3.464958e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.868732e-03  1.975319e-03  8.865018e-02  3.499969e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.917909e-03  1.966436e-03  8.852954e-02  3.534363e-01  0.000000e+00  0.000000e+00
1.000000e-02  1.967086e-03  1.957546e-03  8.840823e-02  3.568169e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.016264e-03  1.948653e-03  8.828629e-02  3.601410e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.065441e-03  1.939754e-03  8.816366e-02  3.634125e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.114618e-03  1.930847e-03  8.804031e-02  3.666351e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.163795e-03  1.921939e-03  8.791632e-02  3.698090e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.212972e-03  1.913021e-03  8.779161e-02  3.729370e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.262149e-03  1.904102e-03  8.766623e-02  3.760223e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.311327e-03  1.895180e-03  8.754016e-02  3.790665e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.360504e-03  1.886252e-03  8.741336e-02  3.820709e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.409681e-03  1.877315e-03  8.728580e-02  3.850388e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.458858e-03  1.868376e-03  8.715756e-02  3.879700e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.508035e-03  1.859435e-03  8.702859e-02  3.908669e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.557212e-03  1.850486e-03  8.689885e-02  3.937317e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.606390e-03  1.841537e-03  8.676839e-02  3.965652e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.655567e-03  1.832580e-03  8.663716e-02  3.993683e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.704744e-03  1.823614e-03  8.650511e-02  4.021435e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.753921e-03  1.814649e-03  8.637233e-02  4.048904e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.803098e-03  1.805673e-03  8.623870e-02  4.076126e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.852275e-03  1.796695e-03  8.610430e-02  4.103088e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.901453e-03  1.787715e-03  8.596912e-02  4.129807e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.950630e-03  1.778731e-03  8.583313e-02  4.156296e-01  0.000000e+00  0.000000e+00
1.000000e-02  2.999807e-03  1.769741e-03  8.569633e-02  4.182556e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.048984e-03  1.760743e-03  8.555862e-02  4.208618e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.098161e-03  1.751746e-03  8.542014e-02  4.234467e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.147338e-03  1.742736e-03  8.528071e-02  4.260132e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.196515e-03  1.733729e-03  8.514050e-02  4.285595e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.245693e-03  1.724716e-03  8.499940e-02  4.310883e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.294870e-03  1.715697e-03  8.485738e-02  4.336002e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.344047e-03  1.706668e-03  8.471442e-02  4.360962e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.393224e-03  1.697640e-03  8.457059e-02  4.385757e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.442401e-03  1.688612e-03  8.442590e-02  4.410393e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.491578e-03  1.679574e-03  8.428022e-02  4.434891e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.540756e-03  1.670535e-03  8.413363e-02  4.459244e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.589933e-03  1.661485e-03  8.398600e-02  4.483475e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.639110e-03  1.652436e-03  8.383746e-02  4.507568e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.688287e-03  1.643380e-03  8.368793e-02  4.531540e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.737464e-03  1.634313e-03  8.353731e-02  4.555405e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.786641e-03  1.625251e-03  8.338578e-02  4.579147e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.835819e-03  1.616182e-03  8.323321e-02  4.602783e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.884996e-03  1.607101e-03  8.307951e-02  4.626328e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.934173e-03  1.598025e-03  8.292486e-02  4.649765e-01  0.000000e+00  0.000000e+00
1.000000e-02  3.983350e-03  1.588936e-03  8.276907e-02  4.673111e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.032527e-03  1.579845e-03  8.261220e-02  4.696373e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.081704e-03  1.570753e-03  8.245429e-02  4.719543e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.130882e-03  1.561655e-03  8.229524e-02  4.742638e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.180059e-03  1.552553e-03  8.213506e-02  4.765656e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.229236e-03  1.543443e-03  8.197371e-02  4.788605e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.278413e-03  1.534334e-03  8.181126e-02  4.811478e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.327590e-03  1.525208e-03  8.164746e-02  4.834305e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.376767e-03  1.516088e-03  8.148261e-02  4.857056e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.425944e-03  1.506957e-03  8.131645e-02  4.879761e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.475122e-03  1.497825e-03  8.114912e-02  4.902405e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.524299e-03  1.488688e-03  8.098051e-02  4.925003e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.573476e-03  1.479546e-03  8.081064e-02  4.947556e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.622653e-03  1.470402e-03  8.063950e-02  4.970062e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.671830e-03  1.461248e-03  8.046700e-02  4.992533e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.721007e-03  1.452091e-03  8.029318e-02  5.014965e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.770185e-03  1.442930e-03  8.011801e-02  5.037369e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.819362e-03  1.433765e-03  7.994148e-02  5.059738e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.868539e-03  1.424588e-03  7.976345e-02  5.082092e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.917716e-03  1.415415e-03  7.958411e-02  5.104414e-01  0.000000e+00  0.000000e+00
1.000000e-02  4.966893e-03  1.406230e-03  7.940323e-02  5.126724e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.016070e-03  1.397049e-03  7.922103e-02  5.149002e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.065248e-03  1.387856e-03  7.903721e-02  5.171280e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.114425e-03  1.378658e-03  7.885189e-02  5.193544e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.163602e-03  1.369453e-03  7.866498e-02  5.215805e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.212779e-03  1.360249e-03  7.847658e-02  5.238056e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.261956e-03  1.351036e-03  7.828655e-02  5.260305e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.311133e-03  1.341816e-03  7.809484e-02  5.282562e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.360311e-03  1.332595e-03  7.790155e-02  5.304817e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.409488e-03  1.323368e-03  7.770658e-02  5.327078e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.458665e-03  1.314137e-03  7.750989e-02  5.349350e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.507842e-03  1.304896e-03  7.731139e-02  5.371641e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.557019e-03  1.295648e-03  7.711107e-02  5.393951e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.606196e-03  1.286402e-03  7.690908e-02  5.416267e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.655374e-03  1.277149e-03  7.670519e-02  5.438614e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.704551e-03  1.267891e-03  7.649944e-02  5.460981e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.753728e-03  1.258622e-03  7.629169e-02  5.483383e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.802905e-03  1.249352e-03  7.608205e-02  5.505814e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.852082e-03  1.240079e-03  7.587045e-02  5.528275e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.901259e-03  1.230794e-03  7.565678e-02  5.550774e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.950436e-03  1.221506e-03  7.544101e-02  5.573318e-01  0.000000e+00  0.000000e+00
1.000000e-02  5.999614e-03  1.212213e-03  7.522317e-02  5.595901e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.048791e-03  1.202915e-03  7.500319e-02  5.618530e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.097968e-03  1.193611e-03  7.478100e-02  5.641211e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.147145e-03  1.184301e-03  7.455659e-02  5.663940e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.196322e-03  1.174980e-03  7.432977e-02  5.686737e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.245499e-03  1.165660e-03  7.410076e-02  5.709579e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.294677e-03  1.156335e-03  7.386939e-02  5.732483e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.343854e-03  1.146995e-03  7.363538e-02  5.755470e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.393031e-03  1.137654e-03  7.339900e-02  5.778515e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.442208e-03  1.128302e-03  7.316000e-02  5.801636e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.491385e-03  1.118947e-03  7.291844e-02  5.824833e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.540562e-03  1.109588e-03  7.267426e-02  5.848106e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.589740e-03  1.100222e-03  7.242737e-02  5.871460e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.638917e-03  1.090842e-03  7.217755e-02  5.894913e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.688094e-03  1.081456e-03  7.192487e-02  5.918457e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.737271e-03  1.072066e-03  7.166933e-02  5.942093e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.786448e-03  1.062672e-03  7.141087e-02  5.965820e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.835625e-03  1.053264e-03  7.114918e-02  5.989666e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.884803e-03  1.043851e-03  7.088443e-02  6.013611e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.933980e-03  1.034428e-03  7.061639e-02  6.037674e-01  0.000000e+00  0.000000e+00
1.000000e-02  6.983157e-03  1.025000e-03  7.034513e-02  6.061844e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.032334e-03  1.015563e-03  7.007042e-02  6.086143e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.081511e-03  1.006118e-03  6.979225e-02  6.110565e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.130688e-03  9.966550e-04  6.951031e-02  6.135132e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.179866e-03  9.871912e-04  6.922488e-02  6.159821e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.229043e-03  9.777212e-04  6.893573e-02  6.184647e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.278220e-03  9.682352e-04  6.864253e-02  6.209633e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.327397e-03  9.587384e-04  6.834532e-02  6.234772e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.376574e-03  9.492354e-04  6.804415e-02  6.260056e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.425751e-03  9.397238e-04  6.773874e-02  6.285507e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.474928e-03  9.301881e-04  6.742866e-02  6.311150e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.524106e-03  9.206475e-04  6.711424e-02  6.336960e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.573283e-03  9.110981e-04  6.679528e-02  6.362946e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.622460e-03  9.015314e-04  6.647144e-02  6.389130e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.671637e-03  8.919603e-04  6.614288e-02  6.415497e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.720814e-03  8.823578e-04  6.580870e-02  6.442108e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.769991e-03  8.727548e-04  6.546968e-02  6.468903e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.819169e-03  8.631265e-04  6.512491e-02  6.495941e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.868346e-03  8.534903e-04  6.477474e-02  6.523193e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.917523e-03  8.438336e-04  6.441860e-02  6.550697e-01  0.000000e+00  0.000000e+00
1.000000e-02  7.966700e-03  8.341588e-04  6.405638e-02  6.578453e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.015877e-03  8.244663e-04  6.368792e-02  6.606468e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.065054e-03  8.147519e-04  6.331288e-02  6.634758e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.114232e-03  8.050176e-04  6.293110e-02  6.663330e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.163409e-03  7.952553e-04  6.254204e-02  6.692215e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.212586e-03  7.854700e-04  6.214569e-02  6.721405e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.261763e-03  7.756634e-04  6.174185e-02  6.750908e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.310940e-03  7.658256e-04  6.132985e-02  6.780762e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.360117e-03  7.559602e-04  6.090956e-02  6.810966e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.409295e-03  7.460646e-04  6.048062e-02  6.841537e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.458472e-03  7.361372e-04  6.004257e-02  6.872498e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.507649e-03  7.261732e-04  5.959492e-02  6.903870e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.556826e-03  7.161655e-04  5.913703e-02  6.935684e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.606003e-03  7.061238e-04  5.866895e-02  6.967926e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.655180e-03  6.960286e-04  5.818937e-02  7.000671e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.704358e-03  6.858839e-04  5.769805e-02  7.033920e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.753535e-03  6.756920e-04  5.719457e-02  7.067688e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.802712e-03  6.654528e-04  5.667845e-02  7.101990e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.851889e-03  6.551405e-04  5.614799e-02  7.136917e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.901066e-03  6.447575e-04  5.560267e-02  7.172485e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.950243e-03  6.343166e-04  5.504246e-02  7.208679e-01  0.000000e+00  0.000000e+00
1.000000e-02  8.999420e-03  6.237898e-04  5.446529e-02  7.245605e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.048598e-03  6.131659e-04  5.386983e-02  7.283325e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.097775e-03  6.024619e-04  5.325616e-02  7.321808e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.146952e-03  5.916390e-04  5.262133e-02  7.361206e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.196129e-03  5.806982e-04  5.196435e-02  7.401550e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.245306e-03  5.696402e-04  5.128418e-02  7.442871e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.294483e-03  5.584367e-04  5.057812e-02  7.485291e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.343661e-03  5.470664e-04  4.984354e-02  7.528923e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.392838e-03  5.355174e-04  4.907823e-02  7.573853e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.442015e-03  5.237720e-04  4.827955e-02  7.620178e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.491192e-03  5.117901e-04  4.744314e-02  7.668091e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.540369e-03  4.995514e-04  4.656564e-02  7.717712e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.589546e-03  4.870122e-04  4.564185e-02  7.769257e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.638724e-03  4.741382e-04  4.466682e-02  7.822906e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.687901e-03  4.608723e-04  4.363361e-02  7.878937e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.737078e-03  4.471547e-04  4.253476e-02  7.937622e-01  0.000000e+00  0.000000e+00
1.000000e-02  9.786255e-03  4.328995e-04  4.136000e-02  7.999359e-01  0.000000e+00  0.000000e+00
2.000000e-02  0.000000e+00  4.384089e-03  1.042799e-01  1.525879e-06  0.000000e+00  0.000000e+00
2.000000e-02  9.671559e-05  4.382855e-03  1.042710e-01  1.744995e-02  0.000000e+00  0.000000e+00
2.000000e-02  1.934312e-04  4.379217e-03  1.042449e-01  3.452759e-02  0.000000e+00  0.000000e+00
2.000000e-02  2.901468e-04  4.373422e-03  1.042032e-01  5.092773e-02  0.000000e+00  0.000000e+00
2.000000e-02  3.868623e-04  4.365754e-03  1.041479e-01  6.645813e-02  0.000000e+00  0.000000e+00
2.000000e-02  4.835779e-04  4.356539e-03  1.040814e-01  8.103027e-02  0.000000e+00  0.000000e+00
2.000000e-02  5.802935e-04  4.346084e-03  1.040057e-01  9.463196e-02  0.000000e+00  0.000000e+00
2.000000e-02  6.770091e-04  4.334646e-03  1.039226e-01  1.073090e-01  0.000000e+00  0.000000e+00
2.000000e-02  7.737247e-04  4.322415e-03  1.038335e-01  1.191284e-01  0.000000e+00  0.000000e+00
2.000000e-02  8.704403e-04  4.309562e-03  1.037395e-01  1.301636e-01  0.000000e+00  0.000000e+00
2.000000e-02  9.671559e-04  4.296196e-03  1.036415e-01  1.404999e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.063871e-03  4.282430e-03  1.035402e-01  1.502045e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.160587e-03  4.268319e-03  1.034359e-01  1.593475e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.257303e-03  4.253929e-03  1.033293e-01  1.679871e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.354018e-03  4.239328e-03  1.032205e-01  1.761749e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.450734e-03  4.224526e-03  1.031099e-01  1.839569e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.547449e-03  4.209549e-03  1.029976e-01  1.913742e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.644165e-03  4.194448e-03  1.028838e-01  1.984619e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.740881e-03  4.179219e-03  1.027686e-01  2.052490e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.837596e-03  4.163888e-03  1.026521e-01  2.117638e-01  0.000000e+00  0.000000e+00
2.000000e-02  1.934312e-03  4.148458e-03  1.025344e-01  2.180298e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.031027e-03  4.132957e-03  1.024157e-01  2.240685e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.127743e-03  4.117378e-03  1.022958e-01  2.298981e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.224458e-03  4.101730e-03  1.021749e-01  2.355347e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.321174e-03  4.086021e-03  1.020530e-01  2.409943e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.417890e-03  4.070277e-03  1.019302e-01  2.462883e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.514605e-03  4.054471e-03  1.018065e-01  2.514305e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.611321e-03  4.038619e-03  1.016818e-01  2.564308e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.708036e-03  4.022721e-03  1.015562e-01  2.612984e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.804752e-03  4.006799e-03  1.014299e-01  2.660431e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.901468e-03  3.990831e-03  1.013026e-01  2.706726e-01  0.000000e+00  0.000000e+00
2.000000e-02  2.998183e-03  3.974837e-03  1.011745e-01  2.751934e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.094899e-03  3.958808e-03  1.010455e-01  2.796127e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.191614e-03  3.942756e-03  1.009157e-01  2.839371e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.288330e-03  3.926669e-03  1.007851e-01  2.881714e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.385046e-03  3.910561e-03  1.006536e-01  2.923214e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.481761e-03  3.894431e-03  1.005213e-01  2.963913e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.578477e-03  3.878261e-03  1.003881e-01  3.003860e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.675192e-03  3.862091e-03  1.002542e-01  3.043091e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.771908e-03  3.845884e-03  1.001194e-01  3.081646e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.868623e-03  3.829659e-03  9.998380e-02  3.119560e-01  0.000000e+00  0.000000e+00
2.000000e-02  3.965339e-03  3.813418e-03  9.984736e-02  3.156860e-01  0.000000e+00  0.000000e+00
2.000000e-02  4.062055e-03  3.797155e-03  9.971006e-02  3.193588e-01  0.000000e+00  0.000000e+00
2.000000e-02  4.158770e-03  3.780878e-03  9.957194e-02  3.229763e-01  0.000000e+00  0.000000e+00
2.000000e-02  4.255486e-03  3.764573e-03  9.943291e-02  3.265419e-01  0.000000e+00  0.000000e+00
2.000000e-02  4.352201e-03  3.748258e-03  9.929307e-02  3.300575e-01  0.000000e+00  0.000000e+00
2.000000e-02  4.448917e-03  3.731923e-03  9.915237e-02  3.335251e-01  0.000000e+00  0.000000e+00
2.000000e-02  4.545633e-03  3.715568e-03  9.901077e-02  3.369484e-01  0.000000e+00  0.000000e+00
