# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]  muS[GeV]  muQ[GeV]
1.000000e-02  0.000000e+00  2.289984e-03  9.262000e-02  6.103516e-06  7.624236e-08  -5.067468e-09
1.000000e-02  4.887074e-05  2.288429e-03  9.260197e-02  3.464355e-02  4.430158e-04  -2.952295e-05
1.000000e-02  9.774148e-05  2.284264e-03  9.255355e-02  6.573486e-02  8.860200e-04  -5.906774e-05
1.000000e-02  1.466122e-04  2.278391e-03  9.248510e-02  9.213257e-02  1.329610e-03  -8.875509e-05
1.000000e-02  1.954830e-04  2.271519e-03  9.240474e-02  1.143494e-01  1.773230e-03  -1.185346e-04
1.000000e-02  2.443537e-04  2.264058e-03  9.231717e-02  1.332581e-01  2.217351e-03  -1.484312e-04
1.000000e-02  2.932245e-04  2.256234e-03  9.222499e-02  1.496216e-01  2.661015e-03  -1.782260e-04
1.000000e-02  3.420952e-04  2.248172e-03  9.212963e-02  1.640137e-01  3.106167e-03  -2.083790e-04
1.000000e-02  3.909659e-04  2.239952e-03  9.203201e-02  1.768494e-01  3.551331e-03  -2.386649e-04
1.000000e-02  4.398367e-04  2.231623e-03  9.193267e-02  1.884369e-01  3.996776e-03  -2.691214e-04
1.000000e-02  4.887074e-04  2.223207e-03  9.183188e-02  1.990082e-01  4.442276e-03  -2.994520e-04
1.000000e-02  5.375782e-04  2.214735e-03  9.172996e-02  2.087341e-01  4.888587e-03  -3.303859e-04
1.000000e-02  5.864489e-04  2.206219e-03  9.162704e-02  2.177490e-01  5.335030e-03  -3.611091e-04
1.000000e-02  6.353196e-04  2.197660e-03  9.152316e-02  2.261597e-01  5.782171e-03  -3.915393e-04
1.000000e-02  6.841904e-04  2.189069e-03  9.141843e-02  2.340515e-01  6.229951e-03  -4.230740e-04
1.000000e-02  7.330611e-04  2.180453e-03  9.131293e-02  2.414886e-01  6.677802e-03  -4.542475e-04
1.000000e-02  7.819319e-04  2.171816e-03  9.120670e-02  2.485260e-01  7.125769e-03  -4.849844e-04
1.000000e-02  8.308026e-04  2.163164e-03  9.109979e-02  2.552124e-01  7.574245e-03  -5.163839e-04
1.000000e-02  8.796734e-04  2.154498e-03  9.099221e-02  2.615875e-01  8.023745e-03  -5.479082e-04
1.000000e-02  9.285441e-04  2.145814e-03  9.088394e-02  2.676819e-01  8.473659e-03  -5.797100e-04
1.000000e-02  9.774148e-04  2.137117e-03  9.077500e-02  2.735260e-01  8.923762e-03  -6.112374e-04
1.000000e-02  1.026286e-03  2.128414e-03  9.066546e-02  2.791412e-01  9.374409e-03  -6.434337e-04
1.000000e-02  1.075156e-03  2.119700e-03  9.055529e-02  2.845490e-01  9.826018e-03  -6.756633e-04
1.000000e-02  1.124027e-03  2.110976e-03  9.044449e-02  2.897675e-01  1.027751e-02  -7.077395e-04
1.000000e-02  1.172898e-03  2.102239e-03  9.033301e-02  2.948151e-01  1.072990e-02  -7.404942e-04
1.000000e-02  1.221769e-03  2.093508e-03  9.022103e-02  2.997009e-01  1.118234e-02  -7.729093e-04
1.000000e-02  1.270639e-03  2.084757e-03  9.010832e-02  3.044411e-01  1.163589e-02  -8.051687e-04
1.000000e-02  1.319510e-03  2.076010e-03  8.999507e-02  3.090454e-01  1.208956e-02  -8.377941e-04
1.000000e-02  1.368381e-03  2.067253e-03  8.988119e-02  3.135239e-01  1.254494e-02  -8.719788e-04
1.000000e-02  1.417252e-03  2.058490e-03  8.976667e-02  3.178848e-01  1.299915e-02  -9.046610e-04
1.000000e-02  1.466122e-03  2.049720e-03  8.965152e-02  3.221375e-01  1.345486e-02  -9.374184e-04
1.000000e-02  1.514993e-03  2.040943e-03  8.953574e-02  3.262878e-01  1.391146e-02  -9.714318e-04
1.000000e-02  1.563864e-03  2.032162e-03  8.941932e-02  3.303436e-01  1.436839e-02  -1.004830e-03
1.000000e-02  1.612734e-03  2.023384e-03  8.930235e-02  3.343086e-01  1.482618e-02  -1.038904e-03
1.000000e-02  1.661605e-03  2.014597e-03  8.918471e-02  3.381897e-01  1.528390e-02  -1.072361e-03
1.000000e-02  1.710476e-03  2.005807e-03  8.906643e-02  3.419922e-01  1.574220e-02  -1.106401e-03
1.000000e-02  1.759347e-03  1.997009e-03  8.894748e-02  3.457214e-01  1.620178e-02  -1.140503e-03
1.000000e-02  1.808217e-03  1.988212e-03  8.882793e-02  3.493790e-01  1.666232e-02  -1.175439e-03
1.000000e-02  1.857088e-03  1.979404e-03  8.870766e-02  3.529709e-01  1.712255e-02  -1.209647e-03
1.000000e-02  1.905959e-03  1.970599e-03  8.858680e-02  3.565002e-01  1.758471e-02  -1.245488e-03
1.000000e-02  1.954830e-03  1.961793e-03  8.846531e-02  3.599686e-01  1.804669e-02  -1.279513e-03
1.000000e-02  2.003700e-03  1.952973e-03  8.834305e-02  3.633820e-01  1.850937e-02  -1.315108e-03
1.000000e-02  2.052571e-03  1.944153e-03  8.822015e-02  3.667419e-01  1.897386e-02  -1.351570e-03
1.000000e-02  2.101442e-03  1.935338e-03  8.809666e-02  3.700485e-01  1.943712e-02  -1.385354e-03
1.000000e-02  2.150313e-03  1.926507e-03  8.797236e-02  3.733093e-01  1.990258e-02  -1.422285e-03
1.000000e-02  2.199183e-03  1.917682e-03  8.784747e-02  3.765228e-01  2.036914e-02  -1.459099e-03
1.000000e-02  2.248054e-03  1.908853e-03  8.772185e-02  3.796928e-01  2.083559e-02  -1.495407e-03
1.000000e-02  2.296925e-03  1.900016e-03  8.759551e-02  3.828201e-01  2.130328e-02  -1.530944e-03
1.000000e-02  2.345796e-03  1.891175e-03  8.746845e-02  3.859085e-01  2.177194e-02  -1.568693e-03
1.000000e-02  2.394666e-03  1.882339e-03  8.734075e-02  3.889565e-01  2.224008e-02  -1.603924e-03
1.000000e-02  2.443537e-03  1.873490e-03  8.721223e-02  3.919693e-01  2.271065e-02  -1.640726e-03
1.000000e-02  2.492408e-03  1.864644e-03  8.708304e-02  3.949478e-01  2.318215e-02  -1.679697e-03
1.000000e-02  2.541279e-03  1.855799e-03  8.695317e-02  3.978912e-01  2.365386e-02  -1.717650e-03
1.000000e-02  2.590149e-03  1.846944e-03  8.682248e-02  4.008026e-01  2.412552e-02  -1.753780e-03
1.000000e-02  2.639020e-03  1.838085e-03  8.669102e-02  4.036850e-01  2.459979e-02  -1.793239e-03
1.000000e-02  2.687891e-03  1.829222e-03  8.655879e-02  4.065369e-01  2.507405e-02  -1.830050e-03
1.000000e-02  2.736762e-03  1.820364e-03  8.642588e-02  4.093597e-01  2.554903e-02  -1.867751e-03
1.000000e-02  2.785632e-03  1.811500e-03  8.629215e-02  4.121574e-01  2.602674e-02  -1.909055e-03
1.000000e-02  2.834503e-03  1.802628e-03  8.615762e-02  4.149261e-01  2.650165e-02  -1.944477e-03
1.000000e-02  2.883374e-03  1.793757e-03  8.602231e-02  4.176727e-01  2.698138e-02  -1.985414e-03
1.000000e-02  2.932245e-03  1.784885e-03  8.588623e-02  4.203941e-01  2.746004e-02  -2.025074e-03
1.000000e-02  2.981115e-03  1.776005e-03  8.574929e-02  4.230927e-01  2.794008e-02  -2.063760e-03
1.000000e-02  3.029986e-03  1.767127e-03  8.561157e-02  4.257690e-01  2.842115e-02  -2.104297e-03
1.000000e-02  3.078857e-03  1.758243e-03  8.547300e-02  4.284241e-01  2.890320e-02  -2.143782e-03
1.000000e-02  3.127727e-03  1.749360e-03  8.533366e-02  4.310577e-01  2.938616e-02  -2.183821e-03
1.000000e-02  3.176598e-03  1.740471e-03  8.519341e-02  4.336731e-01  2.987138e-02  -2.224795e-03
1.000000e-02  3.225469e-03  1.731582e-03  8.505235e-02  4.362686e-01  3.035574e-02  -2.265102e-03
1.000000e-02  3.274340e-03  1.722686e-03  8.491038e-02  4.388474e-01  3.084366e-02  -2.307834e-03
1.000000e-02  3.323210e-03  1.713784e-03  8.476751e-02  4.414078e-01  3.133007e-02  -2.348569e-03
1.000000e-02  3.372081e-03  1.704891e-03  8.462386e-02  4.439514e-01  3.182032e-02  -2.391633e-03
1.000000e-02  3.420952e-03  1.695989e-03  8.447927e-02  4.464783e-01  3.230935e-02  -2.432554e-03
1.000000e-02  3.469823e-03  1.687080e-03  8.433372e-02  4.489910e-01  3.280121e-02  -2.475958e-03
1.000000e-02  3.518693e-03  1.678169e-03  8.418727e-02  4.514877e-01  3.329272e-02  -2.517235e-03
1.000000e-02  3.567564e-03  1.669257e-03  8.403991e-02  4.539711e-01  3.378749e-02  -2.562033e-03
1.000000e-02  3.616435e-03  1.660344e-03  8.389164e-02  4.564384e-01  3.428089e-02  -2.602967e-03
1.000000e-02  3.665306e-03  1.651430e-03  8.374243e-02  4.588943e-01  3.477695e-02  -2.647882e-03
1.000000e-02  3.714176e-03  1.642505e-03  8.359217e-02  4.613373e-01  3.527468e-02  -2.691114e-03
1.000000e-02  3.763047e-03  1.633583e-03  8.344100e-02  4.637672e-01  3.577210e-02  -2.734307e-03
1.000000e-02  3.811918e-03  1.624660e-03  8.328889e-02  4.661858e-01  3.627228e-02  -2.779690e-03
1.000000e-02  3.860789e-03  1.615730e-03  8.313568e-02  4.685951e-01  3.677513e-02  -2.827279e-03
1.000000e-02  3.909659e-03  1.606803e-03  8.298157e-02  4.709908e-01  3.727721e-02  -2.871764e-03
1.000000e-02  3.958530e-03  1.597863e-03  8.282633e-02  4.733765e-01  3.778075e-02  -2.915588e-03
1.000000e-02  4.007401e-03  1.588930e-03  8.267014e-02  4.757538e-01  3.828734e-02  -2.964242e-03
1.000000e-02  4.056272e-03  1.579985e-03  8.251281e-02  4.781197e-01  3.879301e-02  -3.008154e-03
1.000000e-02  4.105142e-03  1.571044e-03  8.235449e-02  4.804771e-01  3.930124e-02  -3.055211e-03
1.000000e-02  4.154013e-03  1.562098e-03  8.219508e-02  4.828247e-01  3.980976e-02  -3.099942e-03
1.000000e-02  4.202884e-03  1.553151e-03  8.203459e-02  4.851654e-01  4.032116e-02  -3.147886e-03
1.000000e-02  4.251755e-03  1.544193e-03  8.187287e-02  4.875008e-01  4.083598e-02  -3.199675e-03
1.000000e-02  4.300625e-03  1.535236e-03  8.171011e-02  4.898247e-01  4.134944e-02  -3.245612e-03
1.000000e-02  4.349496e-03  1.526281e-03  8.154626e-02  4.921425e-01  4.186518e-02  -3.294713e-03
1.000000e-02  4.398367e-03  1.517321e-03  8.138123e-02  4.944542e-01  4.238418e-02  -3.346457e-03
1.000000e-02  4.447238e-03  1.508355e-03  8.121498e-02  4.967587e-01  4.290242e-02  -3.394857e-03
1.000000e-02  4.496108e-03  1.499388e-03  8.104760e-02  4.990570e-01  4.342351e-02  -3.445871e-03
1.000000e-02  4.544979e-03  1.490414e-03  8.087895e-02  5.013489e-01  4.394543e-02  -3.494620e-03
1.000000e-02  4.593850e-03  1.481438e-03  8.070908e-02  5.036369e-01  4.447064e-02  -3.546695e-03
1.000000e-02  4.642720e-03  1.472460e-03  8.053803e-02  5.059166e-01  4.499474e-02  -3.594630e-03
1.000000e-02  4.691591e-03  1.463475e-03  8.036562e-02  5.081955e-01  4.552392e-02  -3.649105e-03
1.000000e-02  4.740462e-03  1.454493e-03  8.019203e-02  5.104668e-01  4.605234e-02  -3.699516e-03
1.000000e-02  4.789333e-03  1.445506e-03  8.001713e-02  5.127350e-01  4.658371e-02  -3.753022e-03
1.000000e-02  4.838203e-03  1.436516e-03  7.984091e-02  5.149990e-01  4.711746e-02  -3.805921e-03
1.000000e-02  4.887074e-03  1.427519e-03  7.966334e-02  5.172583e-01  4.765136e-02  -3.857486e-03
1.000000e-02  4.935945e-03  1.418522e-03  7.948441e-02  5.195160e-01  4.818880e-02  -3.912461e-03
1.000000e-02  4.984816e-03  1.409513e-03  7.930398e-02  5.217728e-01  4.872987e-02  -3.970852e-03
1.000000e-02  5.033686e-03  1.400511e-03  7.912233e-02  5.240236e-01  4.927052e-02  -4.026505e-03
1.000000e-02  5.082557e-03  1.391506e-03  7.893927e-02  5.262695e-01  4.981165e-02  -4.077500e-03
1.000000e-02  5.131428e-03  1.382487e-03  7.875458e-02  5.285187e-01  5.035781e-02  -4.137321e-03
1.000000e-02  5.180299e-03  1.373468e-03  7.856849e-02  5.307648e-01  5.090640e-02  -4.196493e-03
1.000000e-02  5.229169e-03  1.364448e-03  7.838095e-02  5.330063e-01  5.145394e-02  -4.250345e-03
1.000000e-02  5.278040e-03  1.355424e-03  7.819192e-02  5.352472e-01  5.200510e-02  -4.307458e-03
1.000000e-02  5.326911e-03  1.346395e-03  7.800130e-02  5.374878e-01  5.255873e-02  -4.365952e-03
1.000000e-02  5.375782e-03  1.337363e-03  7.780909e-02  5.397287e-01  5.311633e-02  -4.426777e-03
1.000000e-02  5.424652e-03  1.328325e-03  7.761530e-02  5.419685e-01  5.367437e-02  -4.487751e-03
1.000000e-02  5.473523e-03  1.319282e-03  7.741983e-02  5.442093e-01  5.423654e-02  -4.550518e-03
1.000000e-02  5.522394e-03  1.310239e-03  7.722283e-02  5.464462e-01  5.479791e-02  -4.607864e-03
1.000000e-02  5.571265e-03  1.301185e-03  7.702396e-02  5.486885e-01  5.536513e-02  -4.673181e-03
1.000000e-02  5.620135e-03  1.292131e-03  7.682351e-02  5.509279e-01  5.593321e-02  -4.734530e-03
1.000000e-02  5.669006e-03  1.283069e-03  7.662125e-02  5.531693e-01  5.650396e-02  -4.797557e-03
1.000000e-02  5.717877e-03  1.274004e-03  7.641722e-02  5.554123e-01  5.707783e-02  -4.862560e-03
1.000000e-02  5.766748e-03  1.264935e-03  7.621138e-02  5.576569e-01  5.765385e-02  -4.928469e-03
1.000000e-02  5.815618e-03  1.255859e-03  7.600373e-02  5.598999e-01  5.823085e-02  -4.989006e-03
1.000000e-02  5.864489e-03  1.246781e-03  7.579417e-02  5.621483e-01  5.881341e-02  -5.056948e-03
1.000000e-02  5.913360e-03  1.237693e-03  7.558262e-02  5.643997e-01  5.939865e-02  -5.125707e-03
1.000000e-02  5.962230e-03  1.228604e-03  7.536922e-02  5.666519e-01  5.998501e-02  -5.193346e-03
1.000000e-02  6.011101e-03  1.219507e-03  7.515373e-02  5.689087e-01  6.057703e-02  -5.263339e-03
1.000000e-02  6.059972e-03  1.210407e-03  7.493629e-02  5.711662e-01  6.116849e-02  -5.330512e-03
1.000000e-02  6.108843e-03  1.201293e-03  7.471658e-02  5.734329e-01  6.176857e-02  -5.407990e-03
1.000000e-02  6.157713e-03  1.192183e-03  7.449502e-02  5.756945e-01  6.236408e-02  -5.471280e-03
1.000000e-02  6.206584e-03  1.183059e-03  7.427106e-02  5.779678e-01  6.296920e-02  -5.548143e-03
1.000000e-02  6.255455e-03  1.173939e-03  7.404506e-02  5.802444e-01  6.357746e-02  -5.625721e-03
1.000000e-02  6.304326e-03  1.164799e-03  7.381666e-02  5.825226e-01  6.418481e-02  -5.695542e-03
1.000000e-02  6.353196e-03  1.155661e-03  7.358600e-02  5.848099e-01  6.480009e-02  -5.775130e-03
1.000000e-02  6.402067e-03  1.146516e-03  7.335307e-02  5.870987e-01  6.541545e-02  -5.849151e-03
1.000000e-02  6.450938e-03  1.137361e-03  7.311765e-02  5.893936e-01  6.603419e-02  -5.923559e-03
1.000000e-02  6.499809e-03  1.128194e-03  7.287969e-02  5.916962e-01  6.665792e-02  -6.001518e-03
1.000000e-02  6.548679e-03  1.119034e-03  7.263942e-02  5.940063e-01  6.728769e-02  -6.085709e-03
1.000000e-02  6.597550e-03  1.109852e-03  7.239634e-02  5.963219e-01  6.791812e-02  -6.164136e-03
1.000000e-02  6.646421e-03  1.100660e-03  7.215059e-02  5.986465e-01  6.855487e-02  -6.248314e-03
1.000000e-02  6.695292e-03  1.091472e-03  7.190240e-02  6.009735e-01  6.919206e-02  -6.325393e-03
1.000000e-02  6.744162e-03  1.082265e-03  7.165121e-02  6.033134e-01  6.983617e-02  -6.411828e-03
1.000000e-02  6.793033e-03  1.073054e-03  7.139724e-02  6.056625e-01  7.048591e-02  -6.500980e-03
1.000000e-02  6.841904e-03  1.063834e-03  7.114037e-02  6.080185e-01  7.113945e-02  -6.587510e-03
1.000000e-02  6.890775e-03  1.054601e-03  7.088051e-02  6.103828e-01  7.179508e-02  -6.674227e-03
1.000000e-02  6.939645e-03  1.045355e-03  7.061752e-02  6.127571e-01  7.245525e-02  -6.761425e-03
1.000000e-02  6.988516e-03  1.036104e-03  7.035150e-02  6.151409e-01  7.312046e-02  -6.850139e-03
1.000000e-02  7.037387e-03  1.026841e-03  7.008215e-02  6.175392e-01  7.379418e-02  -6.947235e-03
1.000000e-02  7.086258e-03  1.017571e-03  6.980969e-02  6.199417e-01  7.446737e-02  -7.034142e-03
1.000000e-02  7.135128e-03  1.008273e-03  6.953337e-02  6.223640e-01  7.515019e-02  -7.133328e-03
1.000000e-02  7.183999e-03  9.989743e-04  6.925378e-02  6.247971e-01  7.583956e-02  -7.234326e-03
1.000000e-02  7.232870e-03  9.896623e-04  6.897066e-02  6.272400e-01  7.653087e-02  -7.332638e-03
1.000000e-02  7.281741e-03  9.803326e-04  6.868368e-02  6.296967e-01  7.722839e-02  -7.430730e-03
1.000000e-02  7.330611e-03  9.709975e-04  6.839313e-02  6.321655e-01  7.793112e-02  -7.531658e-03
1.000000e-02  7.379482e-03  9.616359e-04  6.809828e-02  6.346542e-01  7.864286e-02  -7.639598e-03
1.000000e-02  7.428353e-03  9.522698e-04  6.779971e-02  6.371521e-01  7.935614e-02  -7.741730e-03
1.000000e-02  7.477223e-03  9.428868e-04  6.749693e-02  6.396667e-01  8.007828e-02  -7.848328e-03
1.000000e-02  7.526094e-03  9.334827e-04  6.718975e-02  6.421982e-01  8.080624e-02  -7.956395e-03
1.000000e-02  7.574965e-03  9.240553e-04  6.687786e-02  6.447510e-01  8.154284e-02  -8.071455e-03
1.000000e-02  7.623836e-03  9.146219e-04  6.656185e-02  6.473129e-01  8.228075e-02  -8.177438e-03
1.000000e-02  7.672706e-03  9.051599e-04  6.624063e-02  6.499031e-01  8.303450e-02  -8.298699e-03
1.000000e-02  7.721577e-03  8.956828e-04  6.591470e-02  6.525085e-01  8.379068e-02  -8.416320e-03
1.000000e-02  7.770448e-03  8.861870e-04  6.558384e-02  6.551315e-01  8.455309e-02  -8.533007e-03
1.000000e-02  7.819319e-03  8.766641e-04  6.524744e-02  6.577797e-01  8.532627e-02  -8.656570e-03
1.000000e-02  7.868189e-03  8.671148e-04  6.490561e-02  6.604462e-01  8.610441e-02  -8.774571e-03
1.000000e-02  7.917060e-03  8.575472e-04  6.455817e-02  6.631393e-01  8.689397e-02  -8.903465e-03
1.000000e-02  7.965931e-03  8.479475e-04  6.420469e-02  6.658569e-01  8.769167e-02  -9.033629e-03
1.000000e-02  8.014802e-03  8.383252e-04  6.384524e-02  6.685974e-01  8.849733e-02  -9.162977e-03
1.000000e-02  8.063672e-03  8.286731e-04  6.347936e-02  6.713654e-01  8.931530e-02  -9.295430e-03
1.000000e-02  8.112543e-03  8.189982e-04  6.310709e-02  6.741608e-01  9.014032e-02  -9.434452e-03
1.000000e-02  8.161414e-03  8.092786e-04  6.272743e-02  6.769905e-01  9.098056e-02  -9.580331e-03
1.000000e-02  8.210285e-03  7.995325e-04  6.234089e-02  6.798454e-01  9.182720e-02  -9.721830e-03
1.000000e-02  8.259155e-03  7.897532e-04  6.194696e-02  6.827301e-01  9.268379e-02  -9.863705e-03
1.000000e-02  8.308026e-03  7.799251e-04  6.154480e-02  6.856522e-01  9.355351e-02  -1.001139e-02
1.000000e-02  8.356897e-03  7.700638e-04  6.113470e-02  6.886047e-01  9.442968e-02  -1.015544e-02
1.000000e-02  8.405768e-03  7.601606e-04  6.071595e-02  6.915985e-01  9.532548e-02  -1.031183e-02
1.000000e-02  8.454638e-03  7.502099e-04  6.028796e-02  6.946365e-01  9.623943e-02  -1.047994e-02
1.000000e-02  8.503509e-03  7.402087e-04  5.985059e-02  6.977081e-01  9.715651e-02  -1.063589e-02
1.000000e-02  8.552380e-03  7.301671e-04  5.940371e-02  7.008209e-01  9.808898e-02  -1.079703e-02
1.000000e-02  8.601251e-03  7.200557e-04  5.894560e-02  7.039886e-01  9.904300e-02  -1.097249e-02
1.000000e-02  8.650121e-03  7.098967e-04  5.847707e-02  7.071930e-01  1.000043e-01  -1.113403e-02
1.000000e-02  8.698992e-03  6.996729e-04  5.799662e-02  7.104553e-01  1.009880e-01  -1.131168e-02
1.000000e-02  8.747863e-03  6.893711e-04  5.750340e-02  7.137741e-01  1.019884e-01  -1.149301e-02
1.000000e-02  8.796734e-03  6.790171e-04  5.699822e-02  7.171341e-01  1.029952e-01  -1.165671e-02
1.000000e-02  8.845604e-03  6.685641e-04  5.647773e-02  7.205780e-01  1.040405e-01  -1.185718e-02
1.000000e-02  8.894475e-03  6.580398e-04  5.594351e-02  7.240662e-01  1.050932e-01  -1.202989e-02
1.000000e-02  8.943346e-03  6.474209e-04  5.539289e-02  7.276398e-01  1.061739e-01  -1.223478e-02
1.000000e-02  8.992216e-03  6.367073e-04  5.482597e-02  7.312714e-01  1.072729e-01  -1.241505e-02
1.000000e-02  9.041087e-03  6.258832e-04  5.424056e-02  7.349915e-01  1.083958e-01  -1.261486e-02
1.000000e-02  9.089958e-03  6.149390e-04  5.363559e-02  7.387970e-01  1.095471e-01  -1.281827e-02
1.000000e-02  9.138829e-03  6.038811e-04  5.301059e-02  7.426819e-01  1.107148e-01  -1.300932e-02
1.000000e-02  9.187699e-03  5.926817e-04  5.236285e-02  7.466675e-01  1.119198e-01  -1.320768e-02
1.000000e-02  9.236570e-03  5.813234e-04  5.169020e-02  7.507629e-01  1.131567e-01  -1.341165e-02
1.000000e-02  9.285441e-03  5.698114e-04  5.099182e-02  7.549683e-01  1.144232e-01  -1.361816e-02
1.000000e-02  9.334312e-03  5.581083e-04  5.026440e-02  7.592896e-01  1.157242e-01  -1.380551e-02
1.000000e-02  9.383182e-03  5.461980e-04  4.950490e-02  7.637543e-01  1.170580e-01  -1.400807e-02
1.000000e-02  9.432053e-03  5.340665e-04  4.871103e-02  7.683594e-01  1.184392e-01  -1.419804e-02
1.000000e-02  9.480924e-03  5.216811e-04  4.787879e-02  7.731262e-01  1.198595e-01  -1.438680e-02
1.000000e-02  9.529795e-03  5.090115e-04  4.700405e-02  7.780640e-01  1.213237e-01  -1.455647e-02
1.000000e-02  9.578665e-03  4.960241e-04  4.608221e-02  7.831909e-01  1.228440e-01  -1.470728e-02
1.000000e-02  9.627536e-03  4.826686e-04  4.510659e-02  7.885437e-01  1.244102e-01  -1.486016e-02
1.000000e-02  9.676407e-03  4.688946e-04  4.407107e-02  7.941254e-01  1.260274e-01  -1.496745e-02
1.000000e-02  9.725278e-03  4.546335e-04  4.296633e-02  7.999939e-01  1.277286e-01  -1.507857e-02
2.000000e-02  0.000000e+00  4.382859e-03  1.043252e-01  0.000000e+00  3.837627e-24  -1.050270e-23
2.000000e-02  9.608952e-05  4.381650e-03  1.043165e-01  1.741638e-02  5.081549e-04  -3.956141e-05
2.000000e-02  1.921790e-04  4.378088e-03  1.042907e-01  3.446960e-02  1.016334e-03  -7.912649e-05
2.000000e-02  2.882686e-04  4.372396e-03  1.042496e-01  5.086975e-02  1.524715e-03  -1.187902e-04
2.000000e-02  3.843581e-04  4.364873e-03  1.041950e-01  6.642456e-02  2.033528e-03  -1.586781e-04
2.000000e-02  4.804476e-04  4.355818e-03  1.041293e-01  8.104553e-02  2.542361e-03  -1.984659e-04
2.000000e-02  5.765371e-04  4.345532e-03  1.040543e-01  9.471436e-02  3.051045e-03  -2.380703e-04
2.000000e-02  6.726267e-04  4.334265e-03  1.039720e-01  1.074768e-01  3.560699e-03  -2.782202e-04
2.000000e-02  7.687162e-04  4.322205e-03  1.038835e-01  1.193939e-01  4.070557e-03  -3.184880e-04
2.000000e-02  8.648057e-04  4.309521e-03  1.037902e-01  1.305420e-01  4.580699e-03  -3.584932e-04
2.000000e-02  9.608952e-04  4.296332e-03  1.036927e-01  1.409943e-01  5.091074e-03  -3.988069e-04
2.000000e-02  1.056985e-03  4.282738e-03  1.035919e-01  1.508224e-01  5.602181e-03  -4.397315e-04
2.000000e-02  1.153074e-03  4.268810e-03  1.034882e-01  1.600922e-01  6.113247e-03  -4.801825e-04
2.000000e-02  1.249164e-03  4.254597e-03  1.033819e-01  1.688629e-01  6.625071e-03  -5.208112e-04
2.000000e-02  1.345253e-03  4.240154e-03  1.032735e-01  1.771851e-01  7.137427e-03  -5.620488e-04
2.000000e-02  1.441343e-03  4.225542e-03  1.031632e-01  1.851013e-01  7.649815e-03  -6.022006e-04
2.000000e-02  1.537432e-03  4.210748e-03  1.030511e-01  1.926559e-01  8.162826e-03  -6.439743e-04
2.000000e-02  1.633522e-03  4.195818e-03  1.029375e-01  1.998802e-01  8.676221e-03  -6.845383e-04
2.000000e-02  1.729611e-03  4.180765e-03  1.028225e-01  2.068069e-01  9.190760e-03  -7.272435e-04
2.000000e-02  1.825701e-03  4.165618e-03  1.027061e-01  2.134598e-01  9.705217e-03  -7.686650e-04
2.000000e-02  1.921790e-03  4.150366e-03  1.025885e-01  2.198654e-01  1.021969e-02  -8.093514e-04
2.000000e-02  2.017880e-03  4.135030e-03  1.024697e-01  2.260437e-01  1.073571e-02  -8.521229e-04
2.000000e-02  2.113969e-03  4.119637e-03  1.023498e-01  2.320114e-01  1.125154e-02  -8.938821e-04
2.000000e-02  2.210059e-03  4.104175e-03  1.022288e-01  2.377869e-01  1.176796e-02  -9.356592e-04
2.000000e-02  2.306149e-03  4.088661e-03  1.021069e-01  2.433838e-01  1.228453e-02  -9.771894e-04
2.000000e-02  2.402238e-03  4.073093e-03  1.019840e-01  2.488159e-01  1.280228e-02  -1.019533e-03
2.000000e-02  2.498328e-03  4.057491e-03  1.018601e-01  2.540955e-01  1.332085e-02  -1.062954e-03
2.000000e-02  2.594417e-03  4.041833e-03  1.017353e-01  2.592331e-01  1.384007e-02  -1.106428e-03
2.000000e-02  2.690507e-03  4.026141e-03  1.016095e-01  2.642380e-01  1.435910e-02  -1.148705e-03
2.000000e-02  2.786596e-03  4.010410e-03  1.014829e-01  2.691185e-01  1.487877e-02  -1.191354e-03
2.000000e-02  2.882686e-03  3.994643e-03  1.013553e-01  2.738838e-01  1.539998e-02  -1.235894e-03
2.000000e-02  2.978775e-03  3.978857e-03  1.012269e-01  2.785385e-01  1.592084e-02  -1.278344e-03
2.000000e-02  3.074865e-03  3.963029e-03  1.010976e-01  2.830933e-01  1.644293e-02  -1.322298e-03
2.000000e-02  3.170954e-03  3.947181e-03  1.009674e-01  2.875504e-01  1.696518e-02  -1.365259e-03
2.000000e-02  3.267044e-03  3.931312e-03  1.008364e-01  2.919189e-01  1.748911e-02  -1.410674e-03
2.000000e-02  3.363133e-03  3.915404e-03  1.007045e-01  2.962006e-01  1.801239e-02  -1.454177e-03
2.000000e-02  3.459223e-03  3.899485e-03  1.005718e-01  3.004021e-01  1.853705e-02  -1.498329e-03
2.000000e-02  3.555312e-03  3.883552e-03  1.004382e-01  3.045273e-01  1.906203e-02  -1.542579e-03
2.000000e-02  3.651402e-03  3.867596e-03  1.003038e-01  3.085800e-01  1.958820e-02  -1.587079e-03
2.000000e-02  3.747491e-03  3.851610e-03  1.001685e-01  3.125648e-01  2.011465e-02  -1.632051e-03
2.000000e-02  3.843581e-03  3.835623e-03  1.000325e-01  3.164841e-01  2.064209e-02  -1.676688e-03
2.000000e-02  3.939670e-03  3.819609e-03  9.989547e-02  3.203426e-01  2.117063e-02  -1.722782e-03
2.000000e-02  4.035760e-03  3.803585e-03  9.975767e-02  3.241409e-01  2.169872e-02  -1.767288e-03
2.000000e-02  4.131849e-03  3.787530e-03  9.961891e-02  3.278854e-01  2.222893e-02  -1.813176e-03
