   0.490000E-01   0.101484E+00   0.997479E-01   0.101484E+00   0.228142E+00   0.228142E+00   0.230418E+00   0.230418E+00   0.250293E+00   0.451987E+00   0.451987E+00   0.452634E+00   0.452634E+00   0.414392E+00   0.444669E+00   0.520742E+00   0.520742E+00   0.546056E+00   0.546056E+00   0.547925E+00   0.547925E+00   0.550751E+00   0.550751E+00   0.595931E+00   0.595931E+00   0.599353E+00   0.599353E+00   0.768335E+00   0.768335E+00
   0.510000E-01   0.101041E+00   0.993275E-01   0.101041E+00   0.225577E+00   0.225577E+00   0.227824E+00   0.227824E+00   0.247533E+00   0.446513E+00   0.446513E+00   0.447150E+00   0.447150E+00   0.409239E+00   0.439148E+00   0.514115E+00   0.514115E+00   0.539389E+00   0.539389E+00   0.541237E+00   0.541237E+00   0.544031E+00   0.544031E+00   0.588361E+00   0.588361E+00   0.591736E+00   0.591736E+00   0.758969E+00   0.758969E+00
   0.530000E-01   0.100596E+00   0.989055E-01   0.100596E+00   0.223097E+00   0.223097E+00   0.225317E+00   0.225317E+00   0.244868E+00   0.441221E+00   0.441221E+00   0.441848E+00   0.441848E+00   0.404274E+00   0.433826E+00   0.507721E+00   0.507721E+00   0.532953E+00   0.532953E+00   0.534781E+00   0.534781E+00   0.537545E+00   0.537545E+00   0.581059E+00   0.581059E+00   0.584389E+00   0.584389E+00   0.749927E+00   0.749927E+00
   0.550000E-01   0.100150E+00   0.984816E-01   0.100150E+00   0.220697E+00   0.220697E+00   0.222890E+00   0.222890E+00   0.242290E+00   0.436097E+00   0.436097E+00   0.436714E+00   0.436714E+00   0.399481E+00   0.428688E+00   0.501540E+00   0.501540E+00   0.526730E+00   0.526730E+00   0.528539E+00   0.528539E+00   0.531273E+00   0.531273E+00   0.574004E+00   0.574004E+00   0.577291E+00   0.577291E+00   0.741182E+00   0.741182E+00
   0.570000E-01   0.997033E-01   0.980557E-01   0.997033E-01   0.218369E+00   0.218369E+00   0.220536E+00   0.220536E+00   0.239793E+00   0.431128E+00   0.431128E+00   0.431736E+00   0.431736E+00   0.394848E+00   0.423718E+00   0.495556E+00   0.495556E+00   0.520704E+00   0.520704E+00   0.522494E+00   0.522494E+00   0.525200E+00   0.525200E+00   0.567177E+00   0.567177E+00   0.570422E+00   0.570422E+00   0.732712E+00   0.732712E+00
   0.590000E-01   0.992546E-01   0.976274E-01   0.992546E-01   0.216108E+00   0.216108E+00   0.218250E+00   0.218250E+00   0.237370E+00   0.426304E+00   0.426304E+00   0.426903E+00   0.426903E+00   0.390360E+00   0.418905E+00   0.489756E+00   0.489756E+00   0.514861E+00   0.514861E+00   0.516632E+00   0.516632E+00   0.519309E+00   0.519309E+00   0.560561E+00   0.560561E+00   0.563766E+00   0.563766E+00   0.724496E+00   0.724496E+00
   0.610000E-01   0.988042E-01   0.971969E-01   0.988042E-01   0.213909E+00   0.213909E+00   0.216026E+00   0.216026E+00   0.235014E+00   0.421613E+00   0.421613E+00   0.422204E+00   0.422204E+00   0.386009E+00   0.414237E+00   0.484126E+00   0.484126E+00   0.509186E+00   0.509186E+00   0.510939E+00   0.510939E+00   0.513589E+00   0.513589E+00   0.554142E+00   0.554142E+00   0.557308E+00   0.557308E+00   0.716516E+00   0.716516E+00
   0.630000E-01   0.983518E-01   0.967638E-01   0.983518E-01   0.211768E+00   0.211768E+00   0.213860E+00   0.213860E+00   0.232722E+00   0.417048E+00   0.417048E+00   0.417631E+00   0.417631E+00   0.381783E+00   0.409702E+00   0.478656E+00   0.478656E+00   0.503669E+00   0.503669E+00   0.505404E+00   0.505404E+00   0.508027E+00   0.508027E+00   0.547906E+00   0.547906E+00   0.551033E+00   0.551033E+00   0.708756E+00   0.708756E+00
   0.650000E-01   0.978975E-01   0.963282E-01   0.978975E-01   0.209680E+00   0.209680E+00   0.211749E+00   0.211749E+00   0.230488E+00   0.412600E+00   0.412600E+00   0.413175E+00   0.413175E+00   0.377674E+00   0.405292E+00   0.473333E+00   0.473333E+00   0.498298E+00   0.498298E+00   0.500015E+00   0.500015E+00   0.502612E+00   0.502612E+00   0.541840E+00   0.541840E+00   0.544929E+00   0.544929E+00   0.701201E+00   0.701201E+00
   0.670000E-01   0.974411E-01   0.958902E-01   0.974411E-01   0.207642E+00   0.207642E+00   0.209687E+00   0.209687E+00   0.228309E+00   0.408262E+00   0.408262E+00   0.408828E+00   0.408828E+00   0.373673E+00   0.400999E+00   0.468149E+00   0.468149E+00   0.493064E+00   0.493064E+00   0.494764E+00   0.494764E+00   0.497335E+00   0.497335E+00   0.535934E+00   0.535934E+00   0.538986E+00   0.538986E+00   0.693836E+00   0.693836E+00
   0.690000E-01   0.969826E-01   0.954495E-01   0.969826E-01   0.205650E+00   0.205650E+00   0.207673E+00   0.207673E+00   0.226180E+00   0.404026E+00   0.404026E+00   0.404585E+00   0.404585E+00   0.369775E+00   0.396814E+00   0.463095E+00   0.463095E+00   0.487958E+00   0.487958E+00   0.489641E+00   0.489641E+00   0.492187E+00   0.492187E+00   0.530176E+00   0.530176E+00   0.533193E+00   0.533193E+00   0.686651E+00   0.686651E+00
   0.710000E-01   0.965220E-01   0.950064E-01   0.965220E-01   0.203702E+00   0.203702E+00   0.205702E+00   0.205702E+00   0.224099E+00   0.399887E+00   0.399887E+00   0.400438E+00   0.400438E+00   0.365972E+00   0.392731E+00   0.458164E+00   0.458164E+00   0.482972E+00   0.482972E+00   0.484639E+00   0.484639E+00   0.487160E+00   0.487160E+00   0.524558E+00   0.524558E+00   0.527541E+00   0.527541E+00   0.679634E+00   0.679634E+00
   0.730000E-01   0.960593E-01   0.945607E-01   0.960593E-01   0.201795E+00   0.201795E+00   0.203773E+00   0.203773E+00   0.222061E+00   0.395838E+00   0.395838E+00   0.396383E+00   0.396383E+00   0.362258E+00   0.388743E+00   0.453347E+00   0.453347E+00   0.478099E+00   0.478099E+00   0.479750E+00   0.479750E+00   0.482247E+00   0.482247E+00   0.519072E+00   0.519072E+00   0.522021E+00   0.522021E+00   0.672775E+00   0.672775E+00
   0.750000E-01   0.955945E-01   0.941127E-01   0.955945E-01   0.199926E+00   0.199926E+00   0.201883E+00   0.201883E+00   0.220065E+00   0.391876E+00   0.391876E+00   0.392414E+00   0.392414E+00   0.358627E+00   0.384844E+00   0.448638E+00   0.448638E+00   0.473332E+00   0.473332E+00   0.474967E+00   0.474967E+00   0.477440E+00   0.477440E+00   0.513710E+00   0.513710E+00   0.516625E+00   0.516625E+00   0.666064E+00   0.666064E+00
   0.770000E-01   0.951277E-01   0.936622E-01   0.951277E-01   0.198093E+00   0.198093E+00   0.200029E+00   0.200029E+00   0.218108E+00   0.387995E+00   0.387995E+00   0.388525E+00   0.388525E+00   0.355076E+00   0.381030E+00   0.444032E+00   0.444032E+00   0.468665E+00   0.468665E+00   0.470285E+00   0.470285E+00   0.472734E+00   0.472734E+00   0.508465E+00   0.508465E+00   0.511347E+00   0.511347E+00   0.659493E+00   0.659493E+00
   0.790000E-01   0.946588E-01   0.932094E-01   0.946588E-01   0.196295E+00   0.196295E+00   0.198210E+00   0.198210E+00   0.216188E+00   0.384190E+00   0.384190E+00   0.384714E+00   0.384714E+00   0.351598E+00   0.377295E+00   0.439522E+00   0.439522E+00   0.464093E+00   0.464093E+00   0.465697E+00   0.465697E+00   0.468124E+00   0.468124E+00   0.503330E+00   0.503330E+00   0.506181E+00   0.506181E+00   0.653055E+00   0.653055E+00
   0.810000E-01   0.941880E-01   0.927543E-01   0.941880E-01   0.194528E+00   0.194528E+00   0.196423E+00   0.196423E+00   0.214302E+00   0.380458E+00   0.380458E+00   0.380976E+00   0.380976E+00   0.348191E+00   0.373636E+00   0.435104E+00   0.435104E+00   0.459610E+00   0.459610E+00   0.461199E+00   0.461199E+00   0.463603E+00   0.463603E+00   0.498299E+00   0.498299E+00   0.501119E+00   0.501119E+00   0.646741E+00   0.646741E+00
   0.830000E-01   0.937153E-01   0.922970E-01   0.937153E-01   0.192792E+00   0.192792E+00   0.194667E+00   0.194667E+00   0.212448E+00   0.376796E+00   0.376796E+00   0.377307E+00   0.377307E+00   0.344850E+00   0.370047E+00   0.430773E+00   0.430773E+00   0.455211E+00   0.455211E+00   0.456786E+00   0.456786E+00   0.459167E+00   0.459167E+00   0.493367E+00   0.493367E+00   0.496156E+00   0.496156E+00   0.640547E+00   0.640547E+00
   0.850000E-01   0.932408E-01   0.918375E-01   0.932408E-01   0.191085E+00   0.191085E+00   0.192941E+00   0.192941E+00   0.210626E+00   0.373198E+00   0.373198E+00   0.373703E+00   0.373703E+00   0.341571E+00   0.366525E+00   0.426524E+00   0.426524E+00   0.450893E+00   0.450893E+00   0.452454E+00   0.452454E+00   0.454813E+00   0.454813E+00   0.488529E+00   0.488529E+00   0.491289E+00   0.491289E+00   0.634464E+00   0.634464E+00
   0.870000E-01   0.927644E-01   0.913760E-01   0.927644E-01   0.189405E+00   0.189405E+00   0.191241E+00   0.191241E+00   0.208832E+00   0.369663E+00   0.369663E+00   0.370162E+00   0.370162E+00   0.338352E+00   0.363067E+00   0.422353E+00   0.422353E+00   0.446651E+00   0.446651E+00   0.448197E+00   0.448197E+00   0.450535E+00   0.450535E+00   0.483780E+00   0.483780E+00   0.486510E+00   0.486510E+00   0.628489E+00   0.628489E+00
   0.890000E-01   0.922863E-01   0.909125E-01   0.922863E-01   0.187751E+00   0.187751E+00   0.189569E+00   0.189569E+00   0.207066E+00   0.366188E+00   0.366188E+00   0.366681E+00   0.366681E+00   0.335190E+00   0.359669E+00   0.418257E+00   0.418257E+00   0.442482E+00   0.442482E+00   0.444014E+00   0.444014E+00   0.446331E+00   0.446331E+00   0.479116E+00   0.479116E+00   0.481818E+00   0.481818E+00   0.622615E+00   0.622615E+00
   0.910000E-01   0.918065E-01   0.904471E-01   0.918065E-01   0.186121E+00   0.186121E+00   0.187921E+00   0.187921E+00   0.205326E+00   0.362769E+00   0.362769E+00   0.363257E+00   0.363257E+00   0.332081E+00   0.356329E+00   0.414232E+00   0.414232E+00   0.438382E+00   0.438382E+00   0.439900E+00   0.439900E+00   0.442195E+00   0.442195E+00   0.474533E+00   0.474533E+00   0.477206E+00   0.477206E+00   0.616838E+00   0.616838E+00
   0.930000E-01   0.913252E-01   0.899799E-01   0.913252E-01   0.184516E+00   0.184516E+00   0.186297E+00   0.186297E+00   0.203611E+00   0.359405E+00   0.359405E+00   0.359886E+00   0.359886E+00   0.329023E+00   0.353043E+00   0.410274E+00   0.410274E+00   0.434347E+00   0.434347E+00   0.435852E+00   0.435852E+00   0.438127E+00   0.438127E+00   0.470027E+00   0.470027E+00   0.472672E+00   0.472672E+00   0.611154E+00   0.611154E+00
   0.950000E-01   0.908423E-01   0.895109E-01   0.908423E-01   0.182932E+00   0.182932E+00   0.184695E+00   0.184695E+00   0.201919E+00   0.356092E+00   0.356092E+00   0.356568E+00   0.356568E+00   0.326013E+00   0.349810E+00   0.406381E+00   0.406381E+00   0.430376E+00   0.430376E+00   0.431867E+00   0.431867E+00   0.434121E+00   0.434121E+00   0.465594E+00   0.465594E+00   0.468212E+00   0.468212E+00   0.605557E+00   0.605557E+00
   0.970000E-01   0.903579E-01   0.890402E-01   0.903579E-01   0.181370E+00   0.181370E+00   0.183116E+00   0.183116E+00   0.200250E+00   0.352829E+00   0.352829E+00   0.353299E+00   0.353299E+00   0.323050E+00   0.346626E+00   0.402551E+00   0.402551E+00   0.426464E+00   0.426464E+00   0.427942E+00   0.427942E+00   0.430176E+00   0.430176E+00   0.461231E+00   0.461231E+00   0.463823E+00   0.463823E+00   0.600045E+00   0.600045E+00
   0.990000E-01   0.898721E-01   0.885680E-01   0.898721E-01   0.179829E+00   0.179829E+00   0.181557E+00   0.181557E+00   0.198603E+00   0.349613E+00   0.349613E+00   0.350078E+00   0.350078E+00   0.320131E+00   0.343490E+00   0.398779E+00   0.398779E+00   0.422610E+00   0.422610E+00   0.424075E+00   0.424075E+00   0.426289E+00   0.426289E+00   0.456936E+00   0.456936E+00   0.459501E+00   0.459501E+00   0.594614E+00   0.594614E+00
   0.101000E+00   0.893851E-01   0.880942E-01   0.893851E-01   0.178307E+00   0.178307E+00   0.180018E+00   0.180018E+00   0.196976E+00   0.346443E+00   0.346443E+00   0.346903E+00   0.346903E+00   0.317255E+00   0.340399E+00   0.395064E+00   0.395064E+00   0.418811E+00   0.418811E+00   0.420263E+00   0.420263E+00   0.422457E+00   0.422457E+00   0.452705E+00   0.452705E+00   0.455244E+00   0.455244E+00   0.589260E+00   0.589260E+00
   0.103000E+00   0.888967E-01   0.876189E-01   0.888967E-01   0.176804E+00   0.176804E+00   0.178498E+00   0.178498E+00   0.195369E+00   0.343316E+00   0.343316E+00   0.343771E+00   0.343771E+00   0.314419E+00   0.337352E+00   0.391404E+00   0.391404E+00   0.415064E+00   0.415064E+00   0.416504E+00   0.416504E+00   0.418678E+00   0.418678E+00   0.448536E+00   0.448536E+00   0.451049E+00   0.451049E+00   0.583980E+00   0.583980E+00
   0.105000E+00   0.884072E-01   0.871423E-01   0.884072E-01   0.175319E+00   0.175319E+00   0.176996E+00   0.176996E+00   0.193781E+00   0.340232E+00   0.340232E+00   0.340682E+00   0.340682E+00   0.311622E+00   0.334347E+00   0.387795E+00   0.387795E+00   0.411369E+00   0.411369E+00   0.412795E+00   0.412795E+00   0.414951E+00   0.414951E+00   0.444426E+00   0.444426E+00   0.446914E+00   0.446914E+00   0.578771E+00   0.578771E+00
   0.107000E+00   0.879165E-01   0.866644E-01   0.879165E-01   0.173852E+00   0.173852E+00   0.175512E+00   0.175512E+00   0.192210E+00   0.337188E+00   0.337188E+00   0.337633E+00   0.337633E+00   0.308862E+00   0.331382E+00   0.384237E+00   0.384237E+00   0.407721E+00   0.407721E+00   0.409136E+00   0.409136E+00   0.411272E+00   0.411272E+00   0.440373E+00   0.440373E+00   0.442836E+00   0.442836E+00   0.573630E+00   0.573630E+00
   0.109000E+00   0.874248E-01   0.861853E-01   0.874248E-01   0.172401E+00   0.172401E+00   0.174045E+00   0.174045E+00   0.190658E+00   0.334182E+00   0.334182E+00   0.334623E+00   0.334623E+00   0.306138E+00   0.328455E+00   0.380728E+00   0.380728E+00   0.404121E+00   0.404121E+00   0.405523E+00   0.405523E+00   0.407641E+00   0.407641E+00   0.436374E+00   0.436374E+00   0.438813E+00   0.438813E+00   0.568555E+00   0.568555E+00
   0.111000E+00   0.869321E-01   0.857050E-01   0.869321E-01   0.170966E+00   0.170966E+00   0.172594E+00   0.172594E+00   0.189121E+00   0.331215E+00   0.331215E+00   0.331650E+00   0.331650E+00   0.303448E+00   0.325565E+00   0.377265E+00   0.377265E+00   0.400565E+00   0.400565E+00   0.401955E+00   0.401955E+00   0.404054E+00   0.404054E+00   0.432428E+00   0.432428E+00   0.434843E+00   0.434843E+00   0.563544E+00   0.563544E+00
   0.113000E+00   0.864385E-01   0.852237E-01   0.864385E-01   0.169547E+00   0.169547E+00   0.171159E+00   0.171159E+00   0.187601E+00   0.328283E+00   0.328283E+00   0.328714E+00   0.328714E+00   0.300792E+00   0.322711E+00   0.373846E+00   0.373846E+00   0.397053E+00   0.397053E+00   0.398431E+00   0.398431E+00   0.400512E+00   0.400512E+00   0.428533E+00   0.428533E+00   0.430924E+00   0.430924E+00   0.558593E+00   0.558593E+00
   0.115000E+00   0.859440E-01   0.847413E-01   0.859440E-01   0.168142E+00   0.168142E+00   0.169739E+00   0.169739E+00   0.186096E+00   0.325387E+00   0.325387E+00   0.325813E+00   0.325813E+00   0.298167E+00   0.319891E+00   0.370471E+00   0.370471E+00   0.393583E+00   0.393583E+00   0.394948E+00   0.394948E+00   0.397011E+00   0.397011E+00   0.424687E+00   0.424687E+00   0.427055E+00   0.427055E+00   0.553701E+00   0.553701E+00
   0.117000E+00   0.854487E-01   0.842579E-01   0.854487E-01   0.166752E+00   0.166752E+00   0.168333E+00   0.168333E+00   0.184606E+00   0.322524E+00   0.322524E+00   0.322945E+00   0.322945E+00   0.295573E+00   0.317104E+00   0.367137E+00   0.367137E+00   0.390152E+00   0.390152E+00   0.391506E+00   0.391506E+00   0.393551E+00   0.393551E+00   0.420888E+00   0.420888E+00   0.423233E+00   0.423233E+00   0.548865E+00   0.548865E+00
   0.119000E+00   0.849526E-01   0.837737E-01   0.849526E-01   0.165376E+00   0.165376E+00   0.166942E+00   0.166942E+00   0.183130E+00   0.319693E+00   0.319693E+00   0.320110E+00   0.320110E+00   0.293009E+00   0.314348E+00   0.363844E+00   0.363844E+00   0.386761E+00   0.386761E+00   0.388103E+00   0.388103E+00   0.390131E+00   0.390131E+00   0.417134E+00   0.417134E+00   0.419456E+00   0.419456E+00   0.544085E+00   0.544085E+00
